budget,accuracy_D,failures_D,accuracy_E,failures_E,accuracy_F,failures_F
100,0.72,28,0.8,20,0.71,29
100,0.69,31,0.74,26,0.67,33
100,0.68,32,0.82,18,0.6,40
100,0.75,25,0.7,30,0.67,33
200,0.74,52,0.825,35,0.635,73
200,0.705,59,0.815,37,0.64,72
200,0.705,59,0.8,40,0.67,66
200,0.73,54,0.75,50,0.68,64
200,0.715,57,0.79,42,0.635,73
200,0.75,50,0.775,45,0.635,73
200,0.725,55,0.805,39,0.65,70
200,0.695,61,0.84,32,0.67,66
200,0.73,54,0.805,39,0.685,63
200,0.66,68,0.79,42,0.65,70
200,0.74,52,0.775,45,0.68,64
200,0.66,68,0.745,51,0.625,75
200,0.715,57,0.76,48,0.625,75
200,0.74,52,0.79,42,0.65,70
200,0.66,68,0.765,47,0.57,86
200,0.71,58,0.725,55,0.665,67
200,0.745,51,0.795,41,0.64,72
200,0.74,52,0.815,37,0.69,62
200,0.745,51,0.785,43,0.65,70
200,0.68,64,0.825,35,0.685,63
200,0.705,59,0.81,38,0.67,66
200,0.715,57,0.825,35,0.67,66
200,0.69,62,0.815,37,0.69,62
200,0.705,59,0.785,43,0.665,67
200,0.74,52,0.785,43,0.68,64
200,0.715,57,0.855,29,0.675,65
200,0.735,53,0.83,34,0.66,68
200,0.72,56,0.785,43,0.65,70
200,0.7,60,0.785,43,0.61,78
200,0.745,51,0.75,50,0.65,70
400,0.725,110,0.8175,73,0.66,136
400,0.675,130,0.805,78,0.66,136
400,0.715,114,0.8025,79,0.675,130
400,0.72,112,0.785,86,0.665,134
400,0.7275,109,0.815,74,0.645,142
400,0.73,108,0.82,72,0.6825,127
400,0.735,106,0.83,68,0.645,142
400,0.705,118,0.8075,77,0.6575,137
400,0.7075,117,0.8075,77,0.675,130
400,0.7,120,0.7975,81,0.6525,139
400,0.7425,103,0.805,78,0.655,138
400,0.7125,115,0.7575,97,0.6375,145
400,0.72,112,0.8025,79,0.615,154
400,0.75,100,0.79,84,0.6725,131
400,0.7,120,0.795,82,0.6325,147
400,0.71,116,0.7475,101,0.6575,137
400,0.71,116,0.805,78,0.645,142
400,0.7325,107,0.83,68,0.67,132
400,0.7375,105,0.805,78,0.6775,129
400,0.67,132,0.84,64,0.6875,125
400,0.72,112,0.8175,73,0.685,126
400,0.7125,115,0.8025,79,0.6675,133
400,0.72,112,0.8175,73,0.665,134
400,0.75,100,0.795,82,0.69,124
400,0.73,108,0.805,78,0.6825,127
400,0.7225,111,0.8125,75,0.6675,133
400,0.7075,117,0.82,72,0.6475,141
400,0.7125,115,0.7825,87,0.675,130
400,0.7125,115,0.805,78,0.6375,145
400,0.74,104,0.7625,95,0.66,136
800,0.71375,229,0.8175,146,0.6575,274
800,0.705,236,0.80375,157,0.65875,273
800,0.72125,223,0.805,156,0.67125,263
800,0.7125,230,0.8025,158,0.65625,275
800,0.72625,219,0.805,156,0.65375,277
800,0.72875,217,0.8,160,0.6725,262
800,0.73,216,0.81875,145,0.67625,259
800,0.72375,221,0.8025,158,0.65375,277
800,0.7025,238,0.80875,153,0.6625,270
800,0.72375,221,0.8075,154,0.66125,271
800,0.72125,223,0.80625,155,0.65125,279
800,0.71125,231,0.785,172,0.6575,274
800,0.7275,218,0.8125,150,0.65,280
800,0.7575,194,0.80625,155,0.68,256
800,0.70375,237,0.8,160,0.655,276
800,0.70125,239,0.785,172,0.6525,278
800,0.7125,230,0.7975,162,0.65125,279
800,0.7175,226,0.815,148,0.66375,269
800,0.7275,218,0.79875,161,0.66,272
800,0.6875,250,0.8225,142,0.6675,266
800,0.72875,217,0.80625,155,0.67875,257
800,0.7225,222,0.8075,154,0.68,256
800,0.7325,214,0.81625,147,0.66125,271
800,0.73375,213,0.8,160,0.675,260
800,0.72875,217,0.795,164,0.6775,258
800,0.72875,217,0.81,152,0.6925,246
800,0.73125,215,0.81625,147,0.66625,267
800,0.7025,238,0.79625,163,0.67125,263
800,0.6925,246,0.81,152,0.63625,291
800,0.7275,218,0.78,176,0.675,260
