ID,outcome,SUT,confidence,dsa,lsa,uniform
126.0,Pass,5,0.9995754361152649,0.25817511622968187,0.02844546757700661,1
127.0,Pass,5,0.9996080994606018,0.28763168160263575,0.036757449802932884,1
128.0,Pass,1,0.9992089867591858,0.4151788250184548,0.03661624501992494,1
129.0,Pass,3,0.975250244140625,0.38412335274977083,0.030527669063794435,1
130.0,Fail,0,0.9827669858932495,0.3794664298877196,0.019983137309750126,1
131.0,Pass,5,0.9999516010284424,0.12338833020200408,0.015318885110626679,1
132.0,Fail,5,0.988129198551178,0.45519741927642554,0.045334237297441626,1
133.0,Pass,7,0.9968999624252319,0.3654222715406078,0.031435043467288676,1
134.0,Pass,8,0.9999614953994751,0.20067264878987368,0.02101985949269465,1
135.0,Fail,3,0.4827318489551544,0.48443610982084484,0.052953549978216496,1
136.0,Pass,7,0.9973137974739075,0.3061203618957608,0.05795353664971639,1
137.0,Pass,7,0.9985318183898926,0.2741123632968202,0.03406521814898414,1
138.0,Pass,0,0.9990623593330383,0.22570626008760952,0.04167388063941363,1
139.0,Fail,3,0.33128637075424194,0.42319397680824555,0.03974711748340262,1
140.0,Pass,2,0.9995841383934021,0.30866976289076076,0.03398223154776639,1
141.0,Fail,3,0.37269526720046997,0.39517593597266165,0.039264122782630057,1
142.0,Pass,6,0.9995322227478027,0.23387064974325222,0.012422359757823104,1
143.0,Pass,7,0.49174389243125916,0.4571177136693396,0.07864757473769879,1
144.0,Pass,8,0.9999982118606567,0.1972337534031265,0.02113156252181715,1
145.0,Pass,5,0.7255511283874512,0.3422779795021972,0.018302472419391744,1
146.0,Pass,7,0.47514042258262634,0.3309415067216204,0.028199579347596093,1
147.0,Pass,7,0.9662637114524841,0.37102886905395027,0.026739187113224983,1
148.0,Pass,5,0.9999592304229736,0.17537478190801775,0.01722224409207873,1
149.0,Pass,1,0.9999961853027344,0.20621303490655002,0.019733689054622944,1
150.0,Pass,3,0.709857702255249,0.41381346079660897,0.05005616601077956,1
151.0,Pass,9,0.9998144507408142,0.38898271204044094,0.03225164286644698,1
152.0,Pass,7,0.9999712705612183,0.2467960321542209,0.016824000494444685,1
153.0,Pass,3,0.9294806122779846,0.34839607644374526,0.026676118530375922,1
154.0,Pass,1,0.9999948740005493,0.35493651687343364,0.03798236649208592,1
155.0,Pass,4,0.9993420243263245,0.4838939630382417,0.03831577954240259,1
156.0,Pass,7,0.9999979734420776,0.1607084822666377,0.0222714929962103,1
157.0,Fail,4,0.30300337076187134,0.41614452807220637,0.05970892638583308,1
158.0,Pass,5,0.9990324974060059,0.3246532923797271,0.019184021690100583,1
159.0,Fail,5,0.47275790572166443,0.6130132665677713,0.05716134725645472,1
160.0,Pass,9,0.9997212290763855,0.2710417606095487,0.018940680371880958,1
161.0,Fail,3,0.5072024464607239,0.4726847013618537,0.055034064067604,1
162.0,Pass,6,0.9953747391700745,0.2755392516728949,0.02512599409714822,1
163.0,Pass,1,0.9999995231628418,0.20912007577730463,0.026056404621390902,1
164.0,Pass,4,0.6163254380226135,0.38606160944237455,0.03243376459942711,1
165.0,Pass,5,0.9744186997413635,0.35501039830317893,0.018854864143181743,1
166.0,Fail,0,0.9706789255142212,0.4885488864472253,0.03928937230534377,1
167.0,Pass,5,0.9994474053382874,0.3287879646560943,0.02797596020938449,1
168.0,Pass,5,0.9916529059410095,0.3888173146604521,0.018276948882478952,1
169.0,Pass,9,0.9967535138130188,0.24200403148738692,0.019740715992129468,1
170.0,Fail,4,0.7945724725723267,0.5559714927814992,0.04711065682744389,1
171.0,Pass,8,0.9990358352661133,0.3389525284935993,0.0310283558907663,1
172.0,Pass,8,0.999413251876831,0.25665861302267384,0.0219280581005028,1
173.0,Pass,6,0.9509398937225342,0.4416554842064022,0.06589007080489129,1
174.0,Pass,5,0.5392822623252869,0.5104186418777317,0.0348187681990301,1
175.0,Pass,9,1,0.20535818677533557,0.026482471725312554,1
176.0,Pass,6,0.9013464450836182,0.39141335863439064,0.04073195215127565,1
177.0,Fail,0,0.9624999761581421,0.2278847133716833,0.019455461644346472,1
178.0,Pass,5,0.4944564998149872,0.4298904729109674,0.047949238445736064,1
179.0,Fail,2,0.557961642742157,0.5340216936724489,0.046377305683756975,1
180.0,Pass,6,0.9969195127487183,0.3519509073304965,0.017782601941431567,1
181.0,Fail,3,0.8337944149971008,0.48334322844082356,0.04854317048236931,1
182.0,Fail,4,0.7501499652862549,0.4993217429081612,0.04913833382015664,1
183.0,Pass,8,0.9997962117195129,0.23656771526398535,0.025597673567305246,1
184.0,Pass,8,0.9993433356285095,0.20381549401093335,0.01772913836017702,1
185.0,Fail,3,0.6039078235626221,0.5669754991282221,0.06579801074504338,1
186.0,Pass,8,0.9966909885406494,0.40905295971007016,0.032701644467125715,1
187.0,Pass,4,0.9548484086990356,0.4355929130598801,0.04597077422043738,1
188.0,Pass,8,0.7846333980560303,0.4351583106299808,0.05179799688085271,1
189.0,Pass,7,0.698028564453125,0.5118015422863182,0.03567624474392614,1
190.0,Pass,0,0.630115807056427,0.40311271575778473,0.05618282112105863,1
191.0,Fail,3,0.9861230850219727,0.39902940648071256,0.0416453476934856,1
192.0,Fail,0,0.862691342830658,0.40176675606407075,0.06445673547388836,1
193.0,Fail,8,0.5331441164016724,0.5383293022502075,0.048801084241902964,1
194.0,Fail,5,0.50492924451828,0.5599678422390886,0.027169399592126567,1
195.0,Fail,3,0.7080919742584229,0.36943196161128783,0.03730713739311098,1
196.0,Fail,0,0.907719075679779,0.46157223288069105,0.056007246985097875,1
197.0,Pass,8,0.9998601675033569,0.24544400854546577,0.03347671913242806,1
198.0,Pass,0,0.9998964071273804,0.32162277708756587,0.039667263515644535,1
199.0,Pass,0,0.9996021389961243,0.31368619396995767,0.028305839223299323,1
200.0,Pass,6,0.9225090146064758,0.3705042912360072,0.03245909530749107,1
201.0,Fail,9,0.7392587661743164,0.5349527176877487,0.08940909994978716,1
202.0,Pass,2,0.8931626081466675,0.43269636112325083,0.04196084920828097,1
203.0,Pass,8,1,0.17242601474619584,0.020059970940715682,1
204.0,Pass,3,0.9992904663085938,0.3666769119515931,0.023831338815350808,1
205.0,Pass,8,0.9999997615814209,0.1365172143239638,0.0199266103014009,1
206.0,Pass,5,0.6446959972381592,0.6195843215739381,0.057422685751155084,1
207.0,Pass,1,1,0.18052429133892983,0.018556235313354486,1
208.0,Fail,9,0.9834202527999878,0.2710169477247585,0.075311716991878,1
209.0,Pass,5,0.6500704884529114,0.37737293697006097,0.024631558073709092,1
210.0,Fail,0,0.9417921900749207,0.1895925976707421,0.014230418334541362,1
211.0,Fail,9,0.3940492272377014,0.43449219775718406,0.033340532890257846,1
212.0,Pass,7,0.9999936819076538,0.24259472236823876,0.02491775889275684,1
213.0,Pass,9,0.9979873895645142,0.2915317950896252,0.021749432408392264,1
214.0,Pass,3,0.6780272126197815,0.3681846962321094,0.04341781996060984,1
215.0,Pass,6,0.9999840259552002,0.16622189215586047,0.01580459897970679,1
216.0,Pass,9,0.9453173279762268,0.36257678760200124,0.04306943664198548,1
217.0,Pass,0,0.997245192527771,0.23645912201786906,0.01670447848157404,1
218.0,Pass,8,0.9972938895225525,0.2683388933971275,0.016087299662946697,1
219.0,Pass,6,0.9873601794242859,0.2979687884065025,0.02084573465465027,1
220.0,Pass,0,0.9994284510612488,0.19537616316953038,0.017578114592897945,1
221.0,Pass,2,0.8886987566947937,0.397317022428914,0.03554422141842459,1
222.0,Pass,4,0.9934883117675781,0.31640420458102236,0.021955736838703763,1
223.0,Pass,7,0.8065245151519775,0.3762125658545271,0.03354847078608919,1
224.0,Pass,7,0.8052983283996582,0.47329541955130117,0.06563619520921954,1
225.0,Pass,2,0.9989553689956665,0.29198655593979655,0.028668393587889446,1
226.0,Pass,9,1,0.1473019855585077,0.017289924598408765,1
227.0,Pass,0,0.9927697777748108,0.36002138824779834,0.03942946552465951,1
228.0,Pass,6,0.9999967813491821,0.18415631422525963,0.021568263211817512,1
229.0,Fail,2,0.7382439374923706,0.4783377124087008,0.04050209385254483,1
230.0,Pass,9,0.9453760385513306,0.438806853587558,0.03257529319572397,1
231.0,Fail,7,0.6602718830108643,0.4169624682664673,0.0427598505147834,1
232.0,Pass,3,0.7244869470596313,0.4206600469910805,0.04487614661610098,1
233.0,Pass,1,0.9998045563697815,0.32394371598614846,0.019448688304304032,1
234.0,Pass,3,0.5161169171333313,0.34892897985315036,0.024884517700794764,1
235.0,Fail,5,0.8314495086669922,0.38334962996843197,0.020285259675395503,1
236.0,Pass,3,0.8823821544647217,0.4790263109340288,0.036446858124013604,1
237.0,Pass,4,0.7236353158950806,0.16529717788999554,0.021090087392478113,1
238.0,Pass,4,0.990962564945221,0.2220368048176199,0.017371572906928825,1
239.0,Pass,9,0.9999556541442871,0.17066062879914523,0.015277891694470497,1
240.0,Fail,2,0.773131787776947,0.45136994165825395,0.056986927916841484,1
241.0,Pass,2,0.9998682737350464,0.23983727992044673,0.04079627184878962,1
242.0,Pass,4,0.9989584684371948,0.3452868285898058,0.02701233541263784,1
243.0,Fail,6,0.4810115098953247,0.4904722291866196,0.08555684752961601,1
244.0,Pass,7,0.8602336645126343,0.35651234811408805,0.024960105635571675,1
245.0,Pass,0,0.9990843534469604,0.3372153971128488,0.022034082036716376,1
246.0,Pass,4,0.6952825784683228,0.4228219146480686,0.05201708599192301,1
247.0,Pass,1,0.9891250133514404,0.3207393466108599,0.04214106530847603,1
248.0,Pass,4,0.9514156579971313,0.38466156618207686,0.030689409743739363,1
249.0,Fail,8,0.6584431529045105,0.5171529309212238,0.02733220474678702,1
250.0,Pass,1,0.9982311129570007,0.37499994673588144,0.02680613339735921,1
251.0,Fail,8,0.4500698149204254,0.5475653987501059,0.11564693046051472,1
252.0,Pass,8,0.9996874332427979,0.3221159536589713,0.021837980949629743,1
253.0,Pass,9,0.9999099969863892,0.2741215083362607,0.03180354187144621,1
254.0,Pass,7,0.9997790455818176,0.15801364564440618,0.017749528009232463,1
255.0,Pass,9,0.9999879598617554,0.1994555390963056,0.02070941867334744,1
256.0,Fail,2,0.5036255717277527,0.5040308809954052,0.06634275366050307,1
257.0,Pass,5,0.9999611377716064,0.2067695384177371,0.028748477384392915,1
258.0,Pass,4,0.9981731176376343,0.2630505039228122,0.02450928328067062,1
259.0,Pass,0,0.9681077599525452,0.3530997078405734,0.052130224335228986,1
260.0,Pass,0,0.9985079169273376,0.2340799367569717,0.02025467235091956,1
261.0,Pass,2,0.9362598061561584,0.6527340078745018,0.06175209860100364,1
262.0,Pass,8,0.9999825954437256,0.2354948611925597,0.028702390390208374,1
263.0,Pass,4,0.8794131875038147,0.47718235631479566,0.035772763767687815,1
264.0,Pass,4,0.6226532459259033,0.4867980866741928,0.06136180143191164,1
265.0,Pass,2,0.8632291555404663,0.6227492918904184,0.049652333908309754,1
266.0,Fail,5,0.9824753999710083,0.4721944092473328,0.050466905861996425,1
267.0,Pass,6,0.8832179307937622,0.350029367376655,0.030476577559784362,1
268.0,Fail,3,0.7596082091331482,0.42590094126055944,0.03313222667458024,1
269.0,Pass,0,0.9510532021522522,0.4584105731340441,0.06397600597915501,1
270.0,Pass,9,0.9999983310699463,0.2664426907747825,0.030889026418500193,1
271.0,Fail,7,0.5426205396652222,0.46104536060840806,0.044428195159462835,1
272.0,Pass,9,0.9993748068809509,0.2859333920560681,0.03207006946040997,1
273.0,Pass,8,0.9999897480010986,0.15549372838767417,0.016817177559001195,1
274.0,Pass,5,0.995781421661377,0.2903076709213608,0.03460820638387216,1
275.0,Pass,3,0.9321058988571167,0.4203386594938965,0.026332270063117988,1
276.0,Pass,7,0.9986434578895569,0.24579397838814127,0.01951316643083452,1
277.0,Pass,9,0.682015061378479,0.4227048319208946,0.051846029992791504,1
278.0,Fail,5,0.8227624893188477,0.5016799175228888,0.05254399515852945,1
279.0,Pass,2,0.8767041563987732,0.3351735949736766,0.026399264455733484,1
280.0,Pass,9,0.9999668598175049,0.21918329028882366,0.01818243251429899,1
281.0,Fail,1,0.9970465302467346,0.29673204473936854,0.0215758302398021,1
282.0,Fail,1,0.8889759182929993,0.4556415273028759,0.03703311358641301,1
283.0,Fail,3,0.90802401304245,0.4254196630738025,0.04402710698338322,1
284.0,Pass,1,0.9999966621398926,0.2793852160374623,0.021676288018881912,1
285.0,Fail,2,0.9967648983001709,0.40477478570370085,0.037172362414210014,1
286.0,Pass,6,0.8453757166862488,0.502205216455053,0.050054010411799604,1
287.0,Pass,8,0.9988604784011841,0.20707532362540965,0.059721219317173946,1
288.0,Fail,6,0.7715595960617065,0.47215107683822755,0.03932157125124672,1
289.0,Pass,1,0.49975961446762085,0.5012663257391593,0.0911267341410601,1
290.0,Pass,8,0.9988076686859131,0.3390058581680428,0.03134010058494219,1
291.0,Pass,7,0.9999347925186157,0.27043022297212277,0.04404220474289597,1
292.0,Pass,1,0.9999738931655884,0.2937100844841033,0.035791476505971476,1
293.0,Pass,2,0.9989572763442993,0.27036843659454074,0.0394909641883717,1
294.0,Fail,5,0.7048561573028564,0.5373073522872088,0.06756964799413201,1
295.0,Pass,8,0.9978761672973633,0.33747247433267685,0.020222552272067026,1
296.0,Pass,3,0.7115366458892822,0.4268130196385953,0.06968744150420422,1
297.0,Pass,9,0.999653697013855,0.25563364749111417,0.024585111361401776,1
298.0,Fail,0,0.9877811670303345,0.13401673437328276,0.011092069427033613,1
299.0,Pass,7,0.9490452408790588,0.47866005046553994,0.04548821279381765,1
300.0,Fail,0,0.9173213243484497,0.5025308978596446,0.04625172294556379,1
301.0,Fail,7,0.5259627103805542,0.5500096481804994,0.04397461925839369,1
302.0,Pass,0,0.9948675632476807,0.24903800904559126,0.029363180827438898,1
303.0,Pass,6,0.9999749660491943,0.196458260614154,0.027793120038637736,1
304.0,Pass,7,0.9884979128837585,0.39874305857909104,0.054519304767968124,1
305.0,Pass,7,0.9997134804725647,0.28674556333656015,0.04308181916402787,1
306.0,Pass,4,0.9929863810539246,0.29038129012775293,0.03355623829035698,1
307.0,Pass,6,0.999995231628418,0.1583111872054146,0.01271330723537871,1
308.0,Fail,7,0.6340528130531311,0.489580800897643,0.045884555012271955,1
309.0,Pass,1,0.992942214012146,0.4699602007227991,0.03558381634282304,1
310.0,Pass,3,0.948749840259552,0.4093267208907413,0.05934058430135716,1
311.0,Pass,8,0.6813888549804688,0.41074043254332104,0.06001076049441695,1
312.0,Pass,5,0.9887093901634216,0.41014151440476465,0.042875011180760536,1
313.0,Fail,4,0.6269180178642273,0.39914507975736346,0.031656291776674284,1
314.0,Pass,0,0.940722644329071,0.35128541723816337,0.032045469940528565,1
315.0,Pass,5,0.9963787198066711,0.26467209313858836,0.024501498628710497,1
316.0,Pass,7,0.9998856782913208,0.23756370511502384,0.014358935705093001,1
317.0,Fail,5,0.6207497119903564,0.40879847194585434,0.019497142747237753,1
318.0,Pass,1,0.8174358606338501,0.31831358392686226,0.035132997646424996,1
319.0,Pass,4,0.9191464185714722,0.32650521203331173,0.02310296419929228,1
320.0,Pass,5,0.9678103923797607,0.49188102415132806,0.032545336092735494,1
321.0,Fail,8,0.9947762489318848,0.49767078467683423,0.057411567850010004,1
322.0,Pass,6,0.9997101426124573,0.3440689977820166,0.030541642677859596,1
323.0,Pass,0,0.999774158000946,0.25787532938121227,0.01907570748759302,1
324.0,Fail,0,0.9551963806152344,0.31795394459804,0.02474969650478455,1
325.0,Pass,5,0.9686552882194519,0.3829528860351413,0.028038105953866077,1
326.0,Fail,7,0.4192692041397095,0.48593733851753274,0.040524742875596986,1
327.0,Pass,1,0.9999841451644897,0.27192194607225967,0.023833300094890833,1
328.0,Fail,9,0.5372174978256226,0.47752908114347614,0.056355104703498,1
329.0,Pass,6,0.9992265701293945,0.20499051685632358,0.014394686488724745,1
330.0,Pass,1,0.9999319314956665,0.2629040194021682,0.022367097956132842,1
331.0,Pass,4,0.8477399349212646,0.3642297125084768,0.030442004139323672,1
332.0,Pass,8,0.9996769428253174,0.2574855343667796,0.03653931889420531,1
333.0,Pass,3,0.9740712642669678,0.3684464606943747,0.04583912476812457,1
334.0,Pass,1,0.5325641632080078,0.35299373682798835,0.025436956296318647,1
335.0,Pass,1,0.9999998807907104,0.1968209810673756,0.030551016879070775,1
336.0,Pass,7,0.5877232551574707,0.4348517387522489,0.03019616354046141,1
337.0,Pass,4,0.6790903210639954,0.4137008030885191,0.036534249598215024,1
338.0,Fail,5,0.9009318351745605,0.45722427468446913,0.029315981470935823,1
339.0,Pass,8,0.9998835325241089,0.2456963001890991,0.04558690884854566,1
340.0,Pass,1,0.999508261680603,0.3545502290963492,0.022212181669439765,1
341.0,Pass,3,0.8562021255493164,0.49661264789110315,0.03895556558555177,1
342.0,Pass,9,0.999995231628418,0.21056368089214156,0.01804562592634794,1
343.0,Fail,6,0.8022392988204956,0.3969669214745619,0.021947213938070864,1
344.0,Pass,7,0.635023832321167,0.37373475183493254,0.048022433713541784,1
345.0,Pass,6,0.8288633823394775,0.40585108145663634,0.038718340598336676,1
346.0,Fail,7,0.8687227368354797,0.3738984775410451,0.02928925742854603,1
347.0,Pass,1,0.9785817265510559,0.33876471101691763,0.025574338058629756,1
348.0,Pass,5,0.6072567105293274,0.4993997543557184,0.0459557529588569,1
349.0,Fail,3,0.9714780449867249,0.3277442829327047,0.03207905649202279,1
350.0,Pass,9,0.9998118281364441,0.274964523638665,0.03153942370388947,1
351.0,Fail,4,0.30345070362091064,0.44246326324572927,0.051192841917685056,1
352.0,Pass,0,0.9952240586280823,0.348560523264079,0.029837611112234735,1
353.0,Fail,5,0.5560065507888794,0.39726018551712233,0.02332125315826898,1
354.0,Fail,6,0.5919472575187683,0.6177405636222197,0.03977298049257938,1
355.0,Pass,5,0.9887720942497253,0.3209440774938187,0.02448124163605661,1
356.0,Pass,8,0.5816001296043396,0.3831308373581614,0.07033210210943905,1
357.0,Pass,6,0.9999805688858032,0.23209175929351522,0.020383822705874036,1
358.0,Pass,0,0.46298500895500183,0.44056093115250483,0.04714344236015083,1
359.0,Fail,9,0.49654892086982727,0.5678772852396474,0.15228749009041118,1
