ID,outcome,SUT,confidence,dsa,lsa,uniform
49.0,Pass,6,0.9822172522544861,0.4441232294869537,0.1794827858295998,1
50.0,Pass,1,0.9999251365661621,0.3031171438044593,0.2703160101666135,1
51.0,Pass,7,0.9996048808097839,0.24592755420591458,0.1391687057877597,1
52.0,Fail,7,0.9921205043792725,0.38500483519387774,0.20162843295134275,1
53.0,Pass,1,0.9999990463256836,0.2349407931267576,0.20541443412524057,1
54.0,Pass,6,0.9712286591529846,0.259948735041968,0.08154984999949771,1
55.0,Fail,0,0.8805155158042908,0.39889992507707606,0.1628448317889949,1
56.0,Pass,9,0.9999998807907104,0.2978278550546224,0.2224444837993314,1
57.0,Pass,4,0.7753452658653259,0.4363776423830006,0.12873874919233658,1
58.0,Fail,2,0.8243871927261353,0.32262925075375715,0.1765443636030719,1
59.0,Pass,4,0.5590735673904419,0.30686638403080757,0.362913058346147,1
60.0,Pass,9,0.9999877214431763,0.2503309822511748,0.17758665103176963,1
61.0,Fail,3,0.44791749119758606,0.40546460031078957,0.24076002427854132,1
62.0,Pass,7,0.9998036026954651,0.3124198356149003,0.15439507515761985,1
63.0,Fail,4,0.5500682592391968,0.26364491389901024,0.1097100816283833,1
64.0,Fail,2,0.8755452036857605,0.379538619745759,0.21001101205642486,1
65.0,Pass,3,0.6539425253868103,0.23688195315385177,0.32155691357949273,1
66.0,Pass,0,0.9195022583007812,0.4628046587237443,0.2025085750231112,1
67.0,Pass,8,0.993263304233551,0.32836778272361433,0.2003380528457413,1
68.0,Pass,1,0.6226838827133179,0.26917519403449186,0.19448134088724084,1
69.0,Fail,2,0.5912454724311829,0.3131127326491311,0.20843214922334968,1
70.0,Pass,0,0.9415934681892395,0.3706697789901927,0.11455682589174854,1
71.0,Pass,8,0.9999954700469971,0.19303905555463483,0.1363203743054121,1
72.0,Pass,8,0.9837014079093933,0.34938382900897813,0.14150059269059845,1
73.0,Pass,0,0.9999090433120728,0.3351684988898582,0.36217728655870235,1
74.0,Pass,0,0.9996150732040405,0.2580178503251197,0.1764250992294359,1
75.0,Fail,1,0.9570461511611938,0.2644302263247843,0.16661470364964998,1
76.0,Fail,5,0.5763598680496216,0.2686824783480467,0.12176067379485211,1
77.0,Pass,9,0.9995868802070618,0.20400460040615867,0.17206675588657872,1
78.0,Pass,1,0.9999998807907104,0.2450837931530335,0.32062185263226667,1
79.0,Fail,1,0.9488483667373657,0.27683909866205736,0.25767850884198357,1
80.0,Pass,0,0.9975684285163879,0.26574417642241766,0.10126888946398444,1
81.0,Pass,0,0.9996482133865356,0.3687699282063137,0.21868380511689461,1
82.0,Pass,3,0.7212564945220947,0.2564609328206404,0.12194253272354416,1
83.0,Pass,3,0.9999653100967407,0.29661303882061607,0.22664515253341516,1
84.0,Pass,0,0.9998251795768738,0.5867459917150942,0.1567129133253014,1
85.0,Pass,7,0.9999998807907104,0.20353634578216115,0.15289644668548869,1
86.0,Fail,4,0.8733339309692383,0.35188468144112406,0.4048895574773363,1
87.0,Fail,7,0.5301602482795715,0.4545394820450107,0.20696883902790003,1
88.0,Fail,3,0.5364050269126892,0.4196154497380833,0.25173405760284845,1
89.0,Pass,8,0.9999302625656128,0.13427761389137494,0.08876935316697354,1
90.0,Pass,5,0.9920719265937805,0.2554132047793567,0.17396235731628923,1
91.0,Fail,4,0.9489301443099976,0.3797786543211379,0.18007277015796325,1
92.0,Pass,0,0.9999825954437256,0.23080695677400062,0.20555514871155073,1
93.0,Pass,0,0.9997933506965637,0.19254390624207882,0.2211830179071546,1
94.0,Pass,8,0.9171797037124634,0.2543903954054304,0.10484383016573251,1
95.0,Pass,4,0.9816086888313293,0.2920181031206319,0.09765713606637594,1
96.0,Pass,2,0.9992947578430176,0.26972999838709866,0.20852259984194427,1
97.0,Pass,8,0.9952125549316406,0.28425945347652826,0.15033709205698476,1
98.0,Pass,1,1,0.08047016138045548,0.09344878165307186,1
99.0,Pass,6,0.9994794726371765,0.2827932457452922,0.12760441033223985,1
100.0,Pass,5,0.756960391998291,0.3191814057611386,0.15753558620946623,1
101.0,Fail,4,0.6267046928405762,0.28846559140502326,0.1917334539712749,1
102.0,Pass,1,1,0.23390533721714404,0.19875703112823678,1
103.0,Pass,4,0.9332879781723022,0.4283687244537183,0.31781393009395614,1
104.0,Pass,3,0.5381419062614441,0.39179752247397814,0.3176272548731693,1
105.0,Fail,3,0.9734207391738892,0.36430166586543333,0.2990911755179288,1
106.0,Pass,7,0.9999347925186157,0.2364903265520116,0.1708690857102611,1
107.0,Pass,7,1,0.20987822982550344,0.20503547308395448,1
108.0,Pass,4,0.9997747540473938,0.3446888442355476,0.09261897762456228,1
109.0,Pass,7,0.9996013045310974,0.2910476895088703,0.1528075214107208,1
110.0,Pass,4,0.9552668333053589,0.3136784987193484,0.3828817631385277,1
111.0,Fail,4,0.9999595880508423,0.21089194950190457,0.2076567225751625,1
112.0,Pass,0,0.9404759407043457,0.308648297549314,0.18264398676244303,1
113.0,Pass,9,0.995749831199646,0.3087140262545305,0.26193124107403826,1
114.0,Pass,6,0.9809256196022034,0.3452849786315927,0.13902817851189497,1
115.0,Pass,0,0.9993588328361511,0.34446495063334825,0.12370988574170383,1
116.0,Pass,5,0.9999916553497314,0.23255296910731613,0.16354144303107537,1
117.0,Pass,7,1,0.20112663992794508,0.1259745550012385,1
118.0,Pass,1,0.9747717380523682,0.19221686433318078,0.1956587044558234,1
119.0,Fail,3,0.8246487975120544,0.29955498078529985,0.12165415645693989,1
120.0,Pass,0,0.9996492862701416,0.19488210092903727,0.1815219165363397,1
121.0,Pass,7,1,0.2364043800298742,0.2877383795458182,1
122.0,Pass,0,0.772598147392273,0.13806814256071515,0.15702559368937785,1
123.0,Fail,0,0.7641791105270386,0.3197832394183323,0.2849117396000776,1
124.0,Fail,4,0.5831987857818604,0.3364711336660873,0.3872185725547889,1
125.0,Pass,2,0.8531339168548584,0.18927259274350203,0.10703836411388784,1
126.0,Pass,5,0.9999953508377075,0.42019918720111926,0.2935312810765341,1
127.0,Fail,3,0.9750047922134399,0.39883735800578146,0.2087081634865145,1
128.0,Pass,1,0.9969507455825806,0.2755061787608931,0.3301632858809535,1
129.0,Pass,3,0.998636782169342,0.31871244392955334,0.30227209246184056,1
130.0,Fail,0,0.9471908211708069,0.21036354063250015,0.061555650815489915,1
131.0,Pass,5,0.9999986886978149,0.13831999166285452,0.0832079339090308,1
132.0,Fail,7,0.7669525742530823,0.25419025565809095,0.11723001601179595,1
133.0,Pass,7,0.8850594162940979,0.3945587937002093,0.2300391966979593,1
134.0,Pass,8,0.9999462366104126,0.19165881514575947,0.09624657897391437,1
135.0,Fail,7,0.676118791103363,0.2513218424823124,0.18419973444818072,1
136.0,Pass,7,0.9999998807907104,0.2731943171564676,0.36588953527840934,1
137.0,Pass,7,0.999995231628418,0.24114179725857113,0.185820789676311,1
138.0,Pass,0,1,0.2831513423873827,0.24204857783592154,1
139.0,Fail,5,0.9839105606079102,0.28131418347613735,0.16636163016787597,1
140.0,Pass,2,0.995701253414154,0.2616414988039689,0.1582009323800206,1
141.0,Fail,7,0.9760184288024902,0.36993798553863444,0.17268476778921188,1
142.0,Pass,6,0.988358199596405,0.17786807998220375,0.10793400003339954,1
143.0,Fail,9,0.9849140048027039,0.3945396990953395,0.3749255087767475,1
144.0,Pass,8,0.9996635913848877,0.2991200481188202,0.13877968990248668,1
145.0,Pass,5,0.9624626636505127,0.22953776875662854,0.26473982949148284,1
146.0,Pass,7,0.9465371370315552,0.29083440402048755,0.18300855535762228,1
147.0,Fail,2,0.8606765270233154,0.40330761716808605,0.23169589135250573,1
148.0,Pass,5,0.9974945783615112,0.3892675497293945,0.11617570356072432,1
149.0,Pass,1,0.9999997615814209,0.29849121577195226,0.25178240407563174,1
150.0,Fail,0,0.8740954399108887,0.3782427242418369,0.575074695146923,1
151.0,Pass,9,0.981438934803009,0.3947901337823033,0.26212412772331034,1
152.0,Pass,7,0.9999854564666748,0.1372433305111417,0.15083666770278986,1
153.0,Pass,3,0.9885148406028748,0.35867732712077816,0.16439420998939763,1
154.0,Pass,1,1,0.25053338922283963,0.2944691444281277,1
155.0,Pass,4,0.9999996423721313,0.20863674770539345,0.14347998270724655,1
156.0,Pass,7,0.9999868869781494,0.2902401416445277,0.16470603515923443,1
157.0,Fail,5,0.5813761353492737,0.30160767160903024,0.16197063591400485,1
158.0,Pass,5,0.9992609620094299,0.27289038429551116,0.14814197641906285,1
159.0,Pass,2,0.9816206097602844,0.361083704939287,0.19111398140198416,1
160.0,Fail,1,0.9963239431381226,0.2587171122276405,0.2072743014087987,1
161.0,Fail,3,0.619261622428894,0.30709859772227466,0.11971251402797012,1
162.0,Pass,6,0.8008354306221008,0.22325984539953322,0.10957692401769714,1
163.0,Fail,0,0.952562153339386,0.3431544949732075,0.33307495592949327,1
164.0,Pass,4,0.999529242515564,0.2384120383704421,0.06906175277564147,1
165.0,Pass,5,0.8913740515708923,0.36987937050974207,0.20594285782051786,1
166.0,Fail,3,0.6847791075706482,0.6425029867430453,0.22972538766962375,1
167.0,Fail,7,0.5657058358192444,0.3119238334931943,0.24279349089628482,1
168.0,Pass,5,0.9463873505592346,0.2430729731785438,0.14359147815497647,1
169.0,Pass,9,0.9971976280212402,0.27833342829501884,0.22401926553252532,1
170.0,Fail,2,0.8470040559768677,0.21754446407806396,0.19336834772639805,1
171.0,Pass,8,0.819006621837616,0.33676354320340773,0.270170734097044,1
172.0,Pass,8,0.9984608888626099,0.24415183915391261,0.0591942629383726,1
173.0,Fail,5,0.5319809913635254,0.40511648777582066,0.36924722721146314,1
174.0,Fail,2,0.3688987195491791,0.3732846998462016,0.2163903338492738,1
175.0,Pass,9,0.9999908208847046,0.24424814418718857,0.24554013888410692,1
176.0,Fail,7,0.9996362924575806,0.4014486180225124,0.22065033881638157,1
177.0,Fail,0,0.9986893534660339,0.27819277718594493,0.09646557842165249,1
178.0,Fail,3,0.46254679560661316,0.4197583888717058,0.2026495215091913,1
179.0,Fail,6,0.339660108089447,0.3629536034018016,0.12141808090018641,1
180.0,Pass,6,0.999806821346283,0.27424023557833554,0.26653935832089654,1
181.0,Fail,6,0.8555952906608582,0.373040546826635,0.4663613282312233,1
182.0,Fail,4,0.5652822852134705,0.38568483608974335,0.0778723028935191,1
183.0,Pass,8,0.999994158744812,0.16285056845631907,0.10953729607299478,1
184.0,Pass,8,0.9982070922851562,0.2740168411814924,0.18502919191903777,1
185.0,Fail,3,0.9925553202629089,0.29286899865006033,0.19564988934030042,1
186.0,Pass,8,0.9897941946983337,0.2395748748467472,0.18842416602064732,1
187.0,Fail,7,0.5640593767166138,0.32957286445317724,0.2562616392940374,1
188.0,Fail,2,0.8507527709007263,0.3136336534381945,0.22901623867236293,1
189.0,Pass,7,0.9498475193977356,0.3466749327446884,0.24120667383260924,1
190.0,Pass,0,0.9999958276748657,0.2532226916769035,0.23394073872381677,1
191.0,Fail,3,0.824732780456543,0.338380136548161,0.17391180957368663,1
192.0,Pass,4,0.9864700436592102,0.3322511843894075,0.25791920697338394,1
193.0,Fail,0,0.9990583062171936,0.4205918954145642,0.41018729353516886,1
194.0,Fail,5,0.49186089634895325,0.4309674627361011,0.5035703395422138,1
195.0,Pass,4,0.9363134503364563,0.3971704281209574,0.12626020294963958,1
196.0,Fail,3,0.9351617097854614,0.3232994339442866,0.26910666480910866,1
197.0,Pass,8,0.9999963045120239,0.2752789571229868,0.29192187855270596,1
198.0,Pass,0,0.9999867677688599,0.35525144716382684,0.2403101469159789,1
199.0,Pass,0,0.9999995231628418,0.2949531810116697,0.12513554542127853,1
200.0,Pass,6,0.9764343500137329,0.32532225564754524,0.25752074697568744,1
201.0,Pass,0,0.9993852376937866,0.3751919971099753,0.3311460364785545,1
202.0,Pass,2,0.8562963604927063,0.33728317437863453,0.13456155784237972,1
203.0,Pass,8,0.9994267225265503,0.21640687907268694,0.1222073374087238,1
204.0,Pass,3,0.994561493396759,0.219782131286443,0.15809419798392044,1
205.0,Pass,8,1,0.19292935517763757,0.2468075644903412,1
206.0,Pass,5,0.5124748945236206,0.3483889127343225,0.3472784497763001,1
207.0,Pass,1,0.9998689889907837,0.2147569221699693,0.15290103904850033,1
208.0,Pass,0,0.992512583732605,0.25914497281824234,0.14530371171648815,1
209.0,Pass,5,0.5161086916923523,0.34660446158858926,0.20021930193460263,1
210.0,Fail,0,0.8781668543815613,0.19931308926999738,0.07974566093865743,1
211.0,Fail,0,0.907192051410675,0.26938544269029174,0.13353402748321103,1
212.0,Pass,7,1,0.27676296984525606,0.3289405736167244,1
213.0,Fail,1,0.9999575614929199,0.2586196631820902,0.19871375408345043,1
214.0,Pass,3,0.6798704266548157,0.342065020884022,0.22796733731812152,1
215.0,Pass,6,0.9977881908416748,0.32955127382152705,0.19157760039737087,1
216.0,Pass,9,0.9421536326408386,0.2643622719956886,0.22941835413774908,1
217.0,Pass,0,0.9998717308044434,0.3254075781629876,0.09739540179370043,1
218.0,Fail,0,0.8917973637580872,0.21906903723551427,0.17438181209902354,1
219.0,Pass,6,0.8430655002593994,0.3265307902141543,0.17307675900103003,1
220.0,Pass,0,0.9999998807907104,0.1481811902656266,0.07507575628522278,1
221.0,Pass,2,0.9830401539802551,0.3003183073751835,0.21326912266519366,1
222.0,Pass,4,0.9909017086029053,0.22239730174512987,0.11180762089250562,1
223.0,Fail,4,0.9846817255020142,0.256710473098008,0.16468269540011365,1
224.0,Pass,7,0.9153578877449036,0.30032745947337813,0.2370682862862144,1
225.0,Pass,2,0.999306321144104,0.22375582672101604,0.08180998980525955,1
226.0,Pass,9,0.9999998807907104,0.22697039721078574,0.16595903177310628,1
227.0,Pass,0,1,0.28773142672802365,0.24345891902205347,1
228.0,Pass,6,0.998931348323822,0.3266022597809656,0.22199924185333925,1
229.0,Fail,4,0.5914381146430969,0.3357470362971018,0.19625561605045055,1
230.0,Fail,0,0.6946683526039124,0.4151212703191335,0.3369830260588869,1
231.0,Fail,7,0.6766180992126465,0.39505404701388114,0.2709654005048287,1
232.0,Fail,6,0.4033827483654022,0.3261929113889849,0.34356386069941086,1
233.0,Fail,0,0.9180298447608948,0.3556419921540622,0.31433598757825226,1
234.0,Fail,5,0.7460126876831055,0.2902607754659121,0.09355910559589037,1
235.0,Fail,5,0.8098841309547424,0.2950030183463844,0.11857828494335632,1
236.0,Pass,3,0.8699482083320618,0.2401880446255684,0.16535121402065256,1
237.0,Pass,4,0.997231662273407,0.10341582356905424,0.062367462211866787,1
238.0,Pass,4,0.989844799041748,0.3059568318720405,0.1173561568939438,1
239.0,Pass,9,0.9999611377716064,0.2091910320524211,0.26601621024562366,1
240.0,Fail,5,0.7705035209655762,0.31604947455802235,0.23570443802819802,1
241.0,Pass,2,0.999565064907074,0.40459877022112545,0.18206295295841546,1
242.0,Pass,4,0.9958694577217102,0.3096371817592505,0.13760624712330388,1
243.0,Fail,3,0.6559042930603027,0.3211989026072658,0.3147004393801837,1
244.0,Pass,7,0.9999278783798218,0.3063572361680583,0.1739785285832186,1
245.0,Pass,0,0.9999785423278809,0.24852666689231442,0.10403814922807841,1
246.0,Pass,4,0.5113568305969238,0.32978706515137934,0.32697617800599815,1
247.0,Pass,1,0.9999920129776001,0.228154325113385,0.19855532889084143,1
248.0,Pass,4,0.9998106360435486,0.2944140392271096,0.16719801438776616,1
249.0,Fail,8,0.9556527733802795,0.42829592367262426,0.39890849047249005,1
250.0,Pass,1,0.9999992847442627,0.21824518199620666,0.158488581336026,1
251.0,Pass,0,0.9942684173583984,0.32832389425272623,0.1792055945549355,1
252.0,Pass,8,0.5630209445953369,0.31633264879625544,0.22498904516019363,1
253.0,Pass,9,0.9999994039535522,0.23876666137526323,0.2972971796957357,1
254.0,Pass,7,0.9999995231628418,0.1962159776404673,0.1265381870680813,1
255.0,Pass,9,0.9988963603973389,0.2701389099743928,0.2287197203163291,1
256.0,Pass,4,0.9690822958946228,0.2568360440452837,0.19555848734797127,1
257.0,Pass,5,0.48373404145240784,0.3499227211908602,0.18832589697044938,1
258.0,Pass,4,0.9981125593185425,0.27382834955912805,0.15053017739028635,1
259.0,Pass,0,0.9937475919723511,0.30332281641116177,0.252927547224934,1
260.0,Pass,0,0.9999997615814209,0.29083219919683156,0.22795404262667146,1
261.0,Fail,5,0.8379873633384705,0.3082515124921278,0.17547425441131542,1
262.0,Pass,8,0.9286840558052063,0.3068764097383754,0.25193370316576486,1
263.0,Fail,3,0.5781112313270569,0.29595308933988607,0.15040504435559526,1
264.0,Pass,4,0.9412112236022949,0.26325210168444935,0.2133636478044006,1
265.0,Pass,2,0.9996814727783203,0.4626539403066563,0.3082328910700524,1
266.0,Fail,4,0.5003535747528076,0.3355607078979471,0.27395254679525755,1
267.0,Pass,6,0.9278277158737183,0.2683159992160188,0.25070934632841796,1
268.0,Pass,2,0.6389908790588379,0.42375731497698377,0.3029872723259264,1
269.0,Pass,0,0.9996613264083862,0.29200662139744227,0.2521302419309435,1
270.0,Pass,9,0.9976981282234192,0.27387049081127,0.18603729870638452,1
271.0,Fail,7,0.8468822836875916,0.3658784891834861,0.20691057006174002,1
272.0,Pass,9,0.9571412801742554,0.24949267085676416,0.1814545536758735,1
273.0,Pass,8,0.9999722242355347,0.24207988732352706,0.16995592759412925,1
274.0,Fail,3,0.6717607975006104,0.30334627906289724,0.22839979359674695,1
275.0,Pass,3,0.9975143671035767,0.3365841204783454,0.20359511632244526,1
276.0,Pass,7,0.9692183136940002,0.32551607212704103,0.22274634297045798,1
277.0,Pass,9,0.8179484605789185,0.2619788576235592,0.21004534434667738,1
278.0,Fail,4,0.6381196975708008,0.3386959255363242,0.1270691440720801,1
279.0,Pass,2,0.9864094257354736,0.23555914216114807,0.09228955173286907,1
280.0,Pass,9,0.9999525547027588,0.28709306787894384,0.22804481445517227,1
281.0,Fail,1,0.9999488592147827,0.2891423890665208,0.28930689718600805,1
282.0,Pass,9,0.5008641481399536,0.332038647709059,0.41702549462515753,1
283.0,Pass,8,0.6871775388717651,0.25240493090298466,0.27151047025607505,1
284.0,Pass,1,0.9999992847442627,0.1955342295258554,0.21135142163518478,1
285.0,Fail,2,0.7549592852592468,0.29176625401849254,0.14856151578620136,1
286.0,Fail,5,0.9799844622612,0.44896939028238214,0.2320154288325748,1
287.0,Pass,8,0.9885494112968445,0.12752376062793253,0.08413356791840132,1
288.0,Fail,4,0.9674661755561829,0.311551675900241,0.22055473198334502,1
289.0,Fail,0,0.7248846888542175,0.26536779638416097,0.2645681668496374,1
290.0,Pass,8,0.7648581862449646,0.379165754945218,0.13044385296229344,1
291.0,Pass,7,1,0.31445280782706575,0.26072168607522755,1
292.0,Fail,0,0.9947633743286133,0.3169657659890964,0.44882250860257394,1
293.0,Pass,2,0.999920129776001,0.28788272755136046,0.3892440932975902,1
294.0,Fail,5,0.8726295828819275,0.3795592535671434,0.1814965335659392,1
295.0,Pass,8,0.9997281432151794,0.2925847844006688,0.10194144467646304,1
296.0,Pass,3,0.8649080991744995,0.34964907345483887,0.20596493476694416,1
297.0,Pass,9,0.9714610576629639,0.24814252837081538,0.17801471285297266,1
298.0,Fail,0,0.9894596338272095,0.13888719294847057,0.03930080272035963,1
299.0,Pass,7,0.9975957274436951,0.3276335764461684,0.27690156399654114,1
300.0,Fail,7,0.9998534917831421,0.2316261527633182,0.19974549361637123,1
301.0,Pass,4,0.9777141809463501,0.3929585909313138,0.3409015232837412,1
302.0,Pass,0,0.999987006187439,0.2505378820710443,0.3559167365691032,1
303.0,Pass,6,0.9993104934692383,0.21086921485798002,0.12545701442171597,1
304.0,Pass,7,0.999983549118042,0.20162289165232908,0.2600298917501282,1
305.0,Pass,7,0.9968119263648987,0.2998131947557291,0.2505159633393847,1
306.0,Pass,4,0.9982169270515442,0.27682299928932397,0.15279061011185385,1
307.0,Pass,6,0.9998200535774231,0.23166159634359948,0.08850479633264685,1
308.0,Pass,4,0.9884400367736816,0.33655782899625886,0.188940701237374,1
309.0,Pass,1,0.9999947547912598,0.30388267521799894,0.2201498356178921,1
310.0,Pass,3,0.46858465671539307,0.4071557416553834,0.22930627225588135,1
311.0,Fail,9,0.9991220831871033,0.3115150675074623,0.226228321762791,1
312.0,Pass,5,0.7004737257957458,0.30076043691887977,0.24104794832776216,1
313.0,Fail,4,0.6887179017066956,0.5014833809154905,0.1927261193511643,1
314.0,Pass,0,0.9942838549613953,0.19385149147142225,0.11431094057776175,1
315.0,Pass,5,0.9597408175468445,0.3634699897422139,0.24812132015853444,1
316.0,Pass,7,0.9999945163726807,0.29137308820013785,0.22486560541902317,1
317.0,Fail,5,0.7728244066238403,0.35319451309456984,0.13578030755299203,1
318.0,Pass,1,0.9949138164520264,0.3006082624861698,0.3924118032984559,1
319.0,Fail,2,0.6976016759872437,0.25441437806274514,0.10475171402133321,1
320.0,Pass,5,0.9998838901519775,0.2973453730779768,0.21881267405057564,1
321.0,Pass,0,0.9540785551071167,0.28661054430185184,0.212171853136006,1
322.0,Pass,6,0.9966239929199219,0.3261855897104291,0.13397833060572867,1
323.0,Pass,0,0.9999873638153076,0.24275843220377077,0.20512221537018732,1
324.0,Fail,0,0.9669125080108643,0.3628519319109478,0.12077819696604664,1
325.0,Pass,5,0.9155434966087341,0.28645957628208585,0.1918971793610466,1
326.0,Fail,3,0.8225621581077576,0.2858927286002637,0.2029126932279764,1
327.0,Pass,1,0.999997615814209,0.2598515563993189,0.2656436371982131,1
328.0,Fail,7,0.9595453143119812,0.27527533788415515,0.3164276872440523,1
329.0,Pass,6,0.9967466592788696,0.32200000240242577,0.12270835302853939,1
330.0,Pass,1,0.999997615814209,0.35778379113385184,0.25484092588973123,1
331.0,Fail,3,0.6577746272087097,0.30471385213586233,0.11976301736030792,1
332.0,Pass,8,0.9951744675636292,0.6189277225993213,0.04206530876286385,1
333.0,Pass,3,0.9985737800598145,0.3223387964374147,0.22853519556655882,1
334.0,Pass,1,0.6849332451820374,0.305868555724908,0.2876205264301433,1
335.0,Pass,1,1,0.1600510040192323,0.16504099719065185,1
336.0,Pass,7,0.968920111656189,0.2444956460426855,0.1482912972703716,1
337.0,Pass,4,0.9999959468841553,0.3436125990882981,0.1433008105880973,1
338.0,Pass,3,0.8807719945907593,0.30741725714123525,0.18335649557783312,1
339.0,Pass,8,0.9673929810523987,0.2509284894619491,0.16865774049654775,1
340.0,Pass,1,0.9999998807907104,0.18891374729337743,0.23295606676548147,1
341.0,Pass,3,0.6716479063034058,0.2608110914943629,0.16671693891531753,1
342.0,Pass,9,0.9594761729240417,0.2306762273713787,0.19261533502377376,1
343.0,Fail,1,0.5965587496757507,0.3192638162453373,0.3495998529325252,1
344.0,Pass,7,0.9658046960830688,0.27153050730511896,0.2342441596998131,1
345.0,Fail,3,0.40500184893608093,0.42015113868559717,0.2639766362055667,1
346.0,Fail,7,0.9345405697822571,0.36066391483527505,0.23907834023741276,1
347.0,Pass,1,1,0.1662342239602357,0.17714595990775978,1
348.0,Fail,4,0.9282274842262268,0.28381661672524416,0.2625845203411929,1
349.0,Fail,3,0.9705259203910828,0.28094710113763754,0.2423394560904542,1
350.0,Pass,9,0.9999548196792603,0.2556424648391338,0.24479777656832685,1
351.0,Fail,5,0.7078834772109985,0.4249098553428199,0.10826055590930983,1
352.0,Pass,0,0.9999997615814209,0.25525657909888844,0.18265043355422317,1
353.0,Fail,2,0.7987651824951172,0.30060751367813576,0.18933982791977771,1
354.0,Fail,3,0.6494438648223877,0.22827675522696214,0.08232233516596593,1
355.0,Fail,3,0.9999994039535522,0.3163624347158345,0.21786843179085041,1
356.0,Fail,0,0.5601844787597656,0.2956119656799021,0.1668161016447392,1
357.0,Pass,6,0.9972266554832458,0.18330190948284722,0.13310433314023518,1
358.0,Fail,3,0.9548293352127075,0.3419965049489009,0.2741143258788505,1
359.0,Fail,3,0.9457277655601501,0.34323399342616223,0.19248537253483028,1
360.0,Pass,8,0.9999268054962158,0.23090313700593754,0.19245908079770263,1
361.0,Pass,1,0.9999971389770508,0.22117443582475685,0.18062149635043012,1
