ID,label,SUT,VAE,SAE,lsa
31.0,-0.222215628437698,0.0007344334735535090,5.2458281364317E+01,4.67966559658958E+01,1.4991883282324400
32.0,-0.128657217137516,0.034585706889629400,5.26091348887796E+01,4.71023500623076E+01,2.1601877982894500
33.0,0.181585834547877,-0.017484338954091100,5.28122683376602E+01,4.70270961343854E+01,1.0331883619583100
34.0,-0.2383296135813,-0.08263269811868670,5.30408811115137E+01,4.71757598386839E+01,0.3897476501412000
35.0,-0.182876561954618,-0.04371906816959380,5.33264446253778E+01,4.76363211510561E+01,0.4588798501571500
36.0,-0.218397068604827,-0.05244271829724310,5.33047014155488E+01,4.73446027724973E+01,0.3391202733576200
37.0,0.0534354530274868,-0.0506652295589447,5.35317904376266E+01,4.76917049658703E+01,0.3596012979846300
38.0,-0.138904266059399,-0.069115050137043,5.28441976022608E+01,4.74894900198737E+01,0.2638774873882000
39.0,0.389985826052725,-0.11546895653009400,5.2364502109886E+01,4.73777012398017E+01,1.5095140741398500
40.0,-0.0990123322233558,-0.05395134538412090,5.32053255033775E+01,4.80776960363891E+01,0.3234345237970300
41.0,-0.116424615308642,-0.08668252825737,5.18456644615954E+01,4.79696397815531E+01,0.465377262869680
42.0,0.296584396064281,-0.06521463394165040,5.1709411438899E+01,4.90232634727067E+01,0.2607562380634200
43.0,-0.246252699568868,-0.06480144709348680,5.3191031441009E+01,4.90208916830772E+01,0.261221761469100
44.0,0.351025518029928,-0.06825082004070280,5.43340470260125E+01,4.90325233958214E+01,0.2619914952276600
45.0,-0.158407429605722,-0.06640680879354480,5.39493905437082E+01,4.90857630454634E+01,0.260255175493820
46.0,0.189574168622494,-0.07304372638463970,5.2714144271636E+01,4.90646675126435E+01,0.2813787559721800
47.0,-0.0245865367352963,-0.06855584681034090,5.32562112617414E+01,4.94515072300738E+01,0.2625780889628300
48.0,-0.1473513411358,-0.05195777490735050,5.32742258969252E+01,4.91277600856551E+01,0.344496271078730
49.0,-0.158859466947615,-0.13059544563293500,5.14735747960637E+01,4.8266910366532E+01,2.2173461219442900
50.0,-0.184153610654175,-0.13873721659183500,5.22555565319434E+01,4.69987930104388E+01,2.50820216518736000
51.0,0.0989806083962321,-0.29035836458206200,5.20354276582702E+01,4.64276654959547E+01,3.15544659230713000
52.0,-0.245223304629326,-0.20475433766841900,5.21195085065756E+01,4.60888681294712E+01,2.993981739014920000
53.0,0.175522996112704,-0.255382776260376,5.15222508344431E+01,4.62277740088181E+01,3.034860096979890000
54.0,-0.0399316793307662,-0.22891250252723700,5.00956004675751E+01,4.54768137776593E+01,3.036836559588320000
55.0,-0.031970134191215,-0.1430906057357790,4.98083372747157E+01,4.47429204079022E+01,2.6216087311458800
56.0,-0.107520465739071,-0.06549915671348570,4.94052603336717E+01,4.46981461964167E+01,0.2605225599299800
57.0,-0.307946600951254,-0.12906967103481300,4.98018170667513E+01,4.45464612752274E+01,2.1527099219796300
58.0,-0.008216555044055,-0.10625259578228000,4.89337753291933E+01,4.46126863548505E+01,1.089800046246470
59.0,0.080454489402473,-0.08228981494903560,4.93328971943004E+01,4.43044092386726E+01,0.3841816475999200
60.0,0.121060693450272,-0.08233167976140980,4.99205745077386E+01,4.47448654765501E+01,0.3848543688907500
61.0,0.0352403599768877,-0.0758204311132431,4.97681535943643E+01,4.48685293296066E+01,0.302905526025960
62.0,0.323462156206369,-0.14153994619846300,4.98642907690205E+01,4.47640443709404E+01,2.58459152628221000
63.0,0.176023894362152,-0.07194507122039800,5.02698719742991E+01,4.51107353442589E+01,0.2749830873110600
64.0,0.132005844265223,-0.08056817948818210,5.10612222692142E+01,4.52568141312683E+01,0.3581785721368400
65.0,-0.23770522531122,-0.0573488287627697,5.12710753233655E+01,4.53708207186296E+01,0.2940924848583500
66.0,0.168770981952548,-0.17334501445293400,5.07459587317119E+01,4.52650536509734E+01,2.90400622362040000
67.0,-0.158837950788438,-0.0614142119884491,5.07086573554606E+01,4.4232558891441E+01,0.270542951306750
68.0,-0.254850535467267,-0.09318215399980550,5.1532672948885E+01,4.43927596068678E+01,0.625586109793490
69.0,-0.152874748408794,-0.07726286351680760,5.10530518960117E+01,4.41708455709663E+01,0.3171923870563500
70.0,0.0796802015975118,-0.08132073283195500,5.14785979747219E+01,4.3656181513112E+01,0.3691474104738700
71.0,-0.121088012680411,-0.07966794818639760,5.16835279323378E+01,4.42519820725136E+01,0.3458613625672
72.0,0.22882976680994,-0.07144525647163390,5.02580154644272E+01,4.42239614451758E+01,0.2724636731535300
73.0,-0.0231375949457288,-0.08894094079732900,4.86251948291846E+01,4.60339367220499E+01,0.5155807871399500
74.0,-0.337532845512033,-0.08776433020830150,4.87007036477208E+01,4.54171045090093E+01,0.4887020684388900
75.0,-0.346924703940749,-0.1016007661819460,4.70362076425127E+01,4.50260911708439E+01,0.903981721536880
76.0,-0.141828945092857,-0.09510582685470580,4.57109706431397E+01,4.29843695637461E+01,0.6822458102389100
77.0,-0.00586290303617715,-0.09588409215211870,4.63624169397657E+01,4.3382500422545E+01,0.706359132650490
78.0,0.377604829333723,-0.08254736661911010,4.69184993185137E+01,4.42585125870253E+01,0.388350435295360
79.0,0.283300495520234,-0.11940193176269500,4.74206687928317E+01,4.43268372446079E+01,1.7002273981255700
80.0,-0.109145560488105,-0.09277578443288800,4.83303086422114E+01,4.48771379675479E+01,0.6141561045863700
81.0,-0.16703457608819,-0.08226455748081210,4.88337172278276E+01,4.49017787355649E+01,0.3837767227271900
82.0,0.222385364025831,-0.09385434538125990,4.91768325642648E+01,4.48307645705475E+01,0.6449072551986400
83.0,0.113678401894867,-0.0917065441608429,4.92975733734544E+01,4.55204428495142E+01,0.584980935127720
84.0,0.248893249407411,-0.09586646407842640,5.1302543217519E+01,4.64937060757033E+01,0.705805277968500
85.0,0.270351527445018,-0.09501617401838300,5.23188474212381E+01,4.63624227007115E+01,0.6795120198160400
86.0,-0.0125456428155303,-0.0970328077673912,5.14497652864199E+01,4.55480010429216E+01,0.743192632094340
87.0,0.209905987791717,-0.09688516706228260,5.11048052855544E+01,4.57753763241675E+01,0.7383758919872800
88.0,-0.259688534587622,-0.12866099178791000,5.02824791635891E+01,4.60239505242106E+01,2.1349515888315600
89.0,0.325761017389595,-0.1006787046790120,4.97060757286677E+01,4.60134175922388E+01,0.869724526550050
90.0,-0.0742313547059894,-0.09696465730667110,4.99185445329177E+01,4.54502397006668E+01,0.740966155089280
91.0,-0.284870309568942,-0.08643336594104770,4.96950423623286E+01,4.57187692450152E+01,0.4601933364451000
92.0,-0.321018800884485,-0.09621144831180570,5.03723884056853E+01,4.54396413237969E+01,0.71670519738438
93.0,0.183007398620248,-0.09065305441617970,5.05970001466317E+01,4.46920665491578E+01,0.5575137639525300
94.0,-0.0581858400255442,-0.08905079215765,5.02585694449366E+01,4.4127127325511E+01,0.5181708948536100
95.0,-0.284668886847794,-0.09798834472894670,4.98133831401066E+01,4.41797862061656E+01,0.774950924468930
96.0,0.246350332349539,-0.07186206430196760,4.92453285515915E+01,4.37538164759598E+01,0.274547887415620
97.0,-0.0131150366738438,-0.08727464824914930,5.04073945350443E+01,4.4772729685307E+01,0.477980023475490
98.0,-0.320080558955669,-0.07869456708431240,5.06893929218657E+01,4.55560318186503E+01,0.333520519559290
99.0,-0.214994687773287,-0.08250077068805700,5.36147054458762E+01,4.58411143250179E+01,0.387590781171490
100.0,0.100611611828208,-0.08128735423088070,5.39888673031211E+01,4.60233503898178E+01,0.3686477911448800
101.0,-0.261501328088343,-0.0775902271270752,5.57155329776146E+01,4.556483768177E+01,0.3207358337146900
102.0,0.178225623071194,-0.09120398759841920,5.53367431613114E+01,4.55790735641808E+01,0.5717197140071900
103.0,-0.06711818408221,-0.07377161830663680,5.59116780705812E+01,4.54475137246382E+01,0.286272511513440
104.0,0.145268215425313,-0.0693138986825943,5.52172533416005E+01,4.56167389535845E+01,0.2644097729972800
105.0,0.0606878824532032,-0.07281678915023800,5.18403838086894E+01,4.56224967059259E+01,0.279960458474940
106.0,-0.341340810619295,-0.07305627316236500,5.24425326592596E+01,4.54912708185957E+01,0.281458644194320
107.0,0.356527830474079,-0.08016829937696460,5.26713225629925E+01,4.58583071417026E+01,0.352599639854390
108.0,-0.270546470023692,-0.07264721393585210,5.24259686136477E+01,4.60997390711992E+01,0.2789338485535800
109.0,0.347482648305595,-0.05146109685301780,5.27349340403797E+01,4.57782208271687E+01,0.350168052355350
110.0,0.279929988831282,-0.0487578809261322,5.28218265679068E+01,4.61025185709184E+01,0.3838971032079200
111.0,-0.234190719388425,-0.05976773053407670,5.17054634659842E+01,4.6448866633439E+01,0.2785054633535100
112.0,-0.260144966840744,-0.0677303820848465,5.12004049334745E+01,4.57879636499188E+01,0.2611882088501500
113.0,0.334377834759653,-0.0688234195113182,5.11785111913288E+01,4.53298469877509E+01,0.2631636066707000
114.0,0.290316262096167,-0.06463342905044560,5.15293524405502E+01,4.5204357763125E+01,0.261453632913080
115.0,-0.0840958036482334,-0.06523160636425020,5.02346887239119E+01,4.51898484102994E+01,0.260740295586930
116.0,0.396830887533724,-0.03641389310359960,5.00746501752231E+01,4.60745952186762E+01,0.5922595376113600
117.0,-0.0840053828433156,-0.04827422276139260,4.90012234920497E+01,4.60205466117337E+01,0.390427346852470
118.0,0.11262563765049,-0.04267297312617300,4.89331077798841E+01,4.5798170682174E+01,0.4762866185793400
119.0,-0.00192002542316916,-0.05460001528263090,4.89609105507512E+01,4.55352929138933E+01,0.3171831122573900
120.0,-0.397324952669442,-0.06888044625520710,5.01630684567178E+01,4.54290016347645E+01,0.263296960741890
121.0,0.393694687820971,-0.05586607754230500,5.10075709721914E+01,4.54710675144704E+01,0.3058553248389200
122.0,0.183406245149672,-0.05993981286883350,5.12478527909696E+01,4.55035531985988E+01,0.2775712107068700
123.0,-0.0444568198174238,-0.0650038793683052,5.243968382508E+01,4.55766961364146E+01,0.260975062732380
124.0,-0.295337506942451,-0.07329418510198590,5.13929632432992E+01,4.56325002622093E+01,0.283003224431020
125.0,0.0172105366364121,-0.0725773274898529,4.95874772142498E+01,4.55324987699129E+01,0.2785188979164700
126.0,-0.124144770763814,-0.05829618498682980,5.08757852409047E+01,4.5408410680311E+01,0.287447349698630
127.0,0.0939545892179012,-0.06255833059549330,5.00462280866944E+01,4.56869609304336E+01,0.2663140170272900
128.0,-0.376118972711265,-0.06417997926473620,5.02805075333466E+01,4.60298079040829E+01,0.2622013587924300
129.0,-0.355927659384906,-0.08431008458137510,4.98159289589308E+01,4.6079087318666E+01,0.4188500573005700
130.0,0.283258270658553,-0.07338050752878190,5.07281775368937E+01,4.56886011239277E+01,0.283577597237550
131.0,-0.276885115355253,-0.0607219859957695,5.04250443797696E+01,4.57839138172985E+01,0.2736237976151700
132.0,-0.257726925984025,-0.06038208678364750,4.97979158638321E+01,4.63024475429053E+01,0.2752788636520000
133.0,-0.283789833076298,-0.0350712426006794,5.0119839457739E+01,4.64658564483947E+01,0.6195532220205400
134.0,0.0821259889751673,-0.03658924251794820,4.90621386208759E+01,4.66427960334057E+01,0.5887536718463600
135.0,-0.0427256533876061,-0.036100100725889200,4.86041490052381E+01,4.67239964858776E+01,0.5985672225110900
136.0,0.0396542930975556,-0.03923385962843900,4.82321865982034E+01,4.66541793614592E+01,0.537610361401080
137.0,0.278158248029649,-0.0345333032310009,4.8106321236163E+01,4.60191207504301E+01,0.630706951535770
138.0,0.185455024987459,-0.04781824350357060,4.7259295214077E+01,4.51794468783341E+01,0.3967179327499000
139.0,0.244538027048111,-0.0734630823135376,4.66872249351297E+01,4.53520360876058E+01,0.284133849505120
140.0,0.372733748890459,-0.06655394285917280,4.64168052742421E+01,4.5287180378476E+01,0.2602809060004000
141.0,0.0524321731179953,-0.06519179791212080,4.68143883161735E+01,4.57721593756568E+01,0.260778062821020
142.0,-0.0649672018364072,-0.06201515719294550,4.81621139785867E+01,4.63874274742754E+01,0.268186544524110
143.0,-0.326431724429131,-0.06244701147079470,4.77035533016684E+01,4.69148465630207E+01,0.2666777587155500
144.0,-0.174410213902593,-0.06768905371427540,4.90852392987337E+01,4.80588185931637E+01,0.2611350345736100
145.0,-0.0244981912896037,-0.06166430190205570,4.8408292663618E+01,4.78734014761302E+01,0.2695261570860200
146.0,0.155172779224813,-0.03992125764489170,4.77209184100522E+01,4.79155134214224E+01,0.5248686826269100
147.0,0.00375803019851445,-0.060657523572444900,4.85848393628372E+01,4.7773674391964E+01,0.2739305080712500
148.0,-0.342939287424088,-0.05317504703998570,4.75958025003855E+01,4.88799001239152E+01,0.3313077071157800
149.0,-0.360198242031038,-0.0424746498465538,4.6879326973039E+01,4.87085296594468E+01,0.4796545362312700
150.0,-0.0466974200680852,-0.04087797552347180,4.68417486770662E+01,4.903642241653E+01,0.5075308526494900
151.0,-0.195010592974722,-0.030946966260671600,4.66186246099468E+01,4.91251265146878E+01,0.7080430103274600
152.0,0.222982167825103,-0.02400827594101430,4.65283821461439E+01,4.85296560042166E+01,0.8701403772271800
153.0,0.337350035831332,-0.0520562008023262,4.63036765455925E+01,4.83834729370538E+01,0.3433921631769700
154.0,-0.207007539831102,-0.04943389818072320,4.58236033112898E+01,4.80272393835772E+01,0.375017393394790
155.0,-0.265875694341958,-0.04553690925240520,4.57814520065371E+01,4.80629385518217E+01,0.4300946615658100
156.0,0.201943331584334,-0.04482248052954670,4.56712768685123E+01,4.7276386292317E+01,0.4411819263538200
157.0,-0.339348995499313,-0.03140628710389140,4.55787752940286E+01,4.7046537810812E+01,0.6978637121183300
158.0,-0.0917037034407258,-0.03765663132071500,4.53301602883803E+01,4.67067467131204E+01,0.5677157241993000
159.0,0.218090135604143,-0.037621062248945200,4.53780143857925E+01,4.63142899092849E+01,0.5684086288284300
160.0,-0.391107601858675,-0.03733410686254500,4.51867316757558E+01,4.66860324146575E+01,0.5740169387000300
161.0,0.0721369795501232,-0.04511547461152080,4.51842736837764E+01,4.66429094593922E+01,0.4365991556391700
162.0,0.241978158429265,-0.05178018659353260,4.58113038472974E+01,4.65374038865346E+01,0.346504966867710
163.0,0.00693993996828796,-0.05058176815509800,4.57236115649413E+01,4.65962659224004E+01,0.360614888078290
164.0,-0.166635195910931,-0.06199127808213230,4.58014642800786E+01,4.63924873308076E+01,0.2682744892120300
165.0,0.0491996347904206,-0.048146698623895600,4.57463355137211E+01,4.60920178845591E+01,0.3921736343001100
166.0,-0.173210945725441,-0.0649939477443695,4.52569434747111E+01,4.5817183622504E+01,0.260986337870240
167.0,-0.050298773124814,-0.06163674592971800,4.52842147338055E+01,4.58751485544345E+01,0.2696356396185900
168.0,0.180110181309283,-0.056074779480695700,4.55300056200159E+01,4.57923997016253E+01,0.3041005731893400
169.0,0.175177216529846,-0.06596306711435320,4.67180807471537E+01,4.60981532671812E+01,0.260294573129310
170.0,-0.0573976796120405,-0.0760447159409523,4.58081476877841E+01,4.59399492827597E+01,0.3049857705488500
171.0,0.0382060913369059,-0.06744405627250670,4.42278759168832E+01,4.56213902982328E+01,0.2608519093287800
172.0,-0.275559692271054,-0.07392019033432010,4.37145198174158E+01,4.53662871233309E+01,0.287336360346450
173.0,0.165751627273858,-0.0700046494603157,4.33587836368091E+01,4.54566328889449E+01,0.266547251420260
174.0,0.387015126273036,-0.06446286290884020,4.25334697502862E+01,4.52248245955347E+01,0.2617140257314900
175.0,-0.130830918811262,-0.06354503333568570,4.19302072447408E+01,4.45490124897916E+01,0.263545519594220
176.0,-0.21939799040556,-0.06678490340709690,4.12308901352294E+01,4.37823034948104E+01,0.260360432571300
177.0,0.11874482575804,-0.06530486792325970,4.06736908026067E+01,4.3061839014277E+01,0.2606744286935200
178.0,-0.346287724561989,-0.0565107986330986,4.02593430438711E+01,4.23557084285972E+01,0.3005388254470100
179.0,-0.215226027555764,-0.0574464276432991,3.9594178262599E+01,4.17230047788227E+01,0.293376168898160
180.0,-0.28987850882113,-0.049399275332689300,3.90315510131483E+01,4.10585012006399E+01,0.375465084764080
181.0,-0.0281174501404166,-0.04899310693144800,3.89129348969069E+01,4.0654124199853E+01,0.3807741536026200
182.0,0.135305304639041,-0.05273379012942310,3.86553005887812E+01,4.01043585624315E+01,0.3359705453251800
183.0,-0.0592723758891225,-0.039385806769132600,3.7537906636241E+01,3.91128349418113E+01,0.534773660691100
184.0,0.381666289456189,0.027398109436035200,3.6978866183679E+01,3.83721738921748E+01,2.0530035664926900
185.0,0.172480477578938,-0.02071116678416730,3.67737530474223E+01,3.794552990194E+01,0.9515826758582300
186.0,-0.0328128395602107,-0.056641191244125400,3.71749146848226E+01,3.77854819675253E+01,0.299501163802400
187.0,-0.37904124353081,-0.06854594498872760,3.68531491315128E+01,3.73572387169516E+01,0.2625577351992700
188.0,-0.147631899826229,-0.028702016919851300,3.80830516441763E+01,3.79324937705257E+01,0.758861902964570
189.0,6.27959147095902E-05,-0.04733351990580560,3.82187250275705E+01,3.7893447703918E+01,0.403546345032160
190.0,-0.338437591120601,-0.04050998017191890,3.86130310982558E+01,3.79792869220784E+01,0.5141441668268600
191.0,-0.0716686049476266,-0.04534498602151870,3.89003054830614E+01,3.82954315166763E+01,0.4330441636595000
192.0,0.327232911810279,-0.06279358267784120,3.95548775880126E+01,3.84095894602025E+01,0.265579466207410
193.0,0.108924211747944,-0.04930778592824940,3.97186291037815E+01,3.86993183957814E+01,0.3766517513907700
194.0,-0.278041143156588,-0.05892922356724740,4.02393248441489E+01,3.92546257843372E+01,0.283392861507180
195.0,0.0417938385158777,-0.046811576932668700,3.98799573691633E+01,3.92587354709602E+01,0.4110593027126000
196.0,-0.276218205690384,-0.05368342995643620,3.96678238266623E+01,3.90669538824827E+01,0.32610384982419
197.0,0.00485758967697619,-0.0676984116435051,3.96095776570432E+01,3.87379583168064E+01,0.26114693988949
198.0,-0.21745264660567,-0.04526273533701900,3.94181051742346E+01,3.87349901340952E+01,0.434314995759560
199.0,0.303892673365772,-0.028237098827958100,3.96377415273798E+01,3.90755886445557E+01,0.7695964836182000
200.0,-0.20198678355664,-0.05440819263458250,3.96848508941531E+01,3.91891740094236E+01,0.319000375003590
201.0,0.0306201044470072,-0.051041122525930400,4.0240963787969E+01,3.94908474213624E+01,0.355093358661210
202.0,-0.0157181866466999,-0.0264708511531353,4.12165342427129E+01,3.96210876462617E+01,0.810980746954860
203.0,-0.00982652828097341,-0.025933265686035200,4.15034878128168E+01,3.97315749881944E+01,0.8237574067810000
204.0,-0.0870295269414783,-0.057726357132196400,4.15561033471418E+01,3.95373026023756E+01,0.291361968578770
205.0,-0.173705508001149,-0.0644511878490448,4.16575331298061E+01,3.96499355308262E+01,0.2617327642317100
206.0,0.0837437700480223,-0.05574120953679090,4.12033227811728E+01,3.95800923682373E+01,0.306920566700200
207.0,0.395303968898952,-0.06232195720076560,4.13057939564889E+01,3.9713868435943E+01,0.2670986869298300
208.0,-0.166523828357458,-0.05862584337592130,4.0877587956302E+01,3.94421473297513E+01,0.2852969621856900
209.0,0.285548200272024,-0.052880022674799000,4.08589312390009E+01,3.95140246908421E+01,0.3344102180453400
210.0,0.261387319117785,-0.05978749692440030,4.02577419903828E+01,3.91629864468906E+01,0.2783968934924100
211.0,-0.123263499327004,-0.06686902791261670,4.08167207803518E+01,3.90461588890057E+01,0.2604013170508000
212.0,-0.348237434774637,-0.06006104499101640,3.92349484678797E+01,3.84763518032363E+01,0.2769273378574200
213.0,-0.246613764762878,-0.07524167746305470,3.89767281218046E+01,3.84163899264037E+01,0.297775316818200
214.0,0.390402524918318,-0.03909970447421070,3.75187090655145E+01,3.78245199454497E+01,0.540124338866
215.0,-0.180233941599727,-0.0672987774014473,3.68509955369588E+01,3.75851981618655E+01,0.2607097974741400
216.0,-0.127746314182878,-0.04310525208711620,3.67165523421605E+01,3.74866448987678E+01,0.46902055338117
217.0,0.381929421238601,-0.05646171420812610,3.65765575404172E+01,3.70626382050416E+01,0.3009327720217200
218.0,0.374190368503332,-0.0610298328101635,3.68467954192115E+01,3.71259316375517E+01,0.2722055373414000
219.0,0.0364418469369411,-0.03627242147922520,3.6842920345709E+01,3.70206240660765E+01,0.595097787827310
220.0,-0.28507652208209,-0.04899422451853750,3.70264353737663E+01,3.71447921375367E+01,0.380759508293580
221.0,0.169867898710072,-0.04250616580247880,3.86224226886102E+01,3.73741590570556E+01,0.479117821361160
222.0,0.37467915918678,-0.040543247014284100,3.89157271111673E+01,3.7363580075554E+01,0.5135434086250600
223.0,-0.348086710833013,-0.05134499445557590,3.94566728868538E+01,3.73342890625415E+01,0.351517654337860
224.0,-0.206337318941951,-0.026572147384285900,3.91378324263696E+01,3.75149538458498E+01,0.80858240967064
225.0,-0.336740952916443,-0.04863850399851800,3.62514501038011E+01,3.72121931506684E+01,0.385495060795420
226.0,0.223630732484162,-0.053416647017002100,3.6113269287048E+01,3.7724152060247E+01,0.328812173034710
227.0,0.19478881508112,-0.061034590005874600,3.58433086019765E+01,3.74892678495975E+01,0.272184227403920
228.0,0.0850492436438799,-0.06018606945872310,3.52554282314934E+01,3.74815305480618E+01,0.2762754869920800
229.0,-0.303896476142108,-0.061978697776794400,3.48922074752892E+01,3.75418096817186E+01,0.2683209815305500
230.0,-0.383057246729732,-0.05784400925040250,3.5049359047246E+01,3.79680326708371E+01,0.290533396247830
231.0,0.198521452583373,-0.02057395502924920,3.49855919752952E+01,3.81944194094099E+01,0.9550187407958000
232.0,0.330458329804242,-0.011710479855537400,3.48561233819366E+01,3.78966927485836E+01,1.1818985437148800
233.0,0.285599559545517,-0.04495961591601370,3.50972570940378E+01,3.77099217444547E+01,0.439030546060490
234.0,0.0275332547724247,-0.05384841561317440,3.53038447053382E+01,3.80474316263674E+01,0.324454015336670
235.0,0.312491672858596,-0.024035921320319200,3.535235840293E+01,3.83720621339269E+01,0.869468017608590
236.0,0.381106839515269,-0.028527306392788900,3.53624323408153E+01,3.83642894737633E+01,0.7628880392020700
237.0,-0.0599937519058585,-0.05926314741373060,3.55430335575067E+01,3.82137682733269E+01,0.281380045547500
238.0,-0.186017700470984,-0.05794898048043250,3.59025129514726E+01,3.85613149999465E+01,0.2898030195847800
239.0,0.261077482253313,-0.04306595399975780,3.5877140574532E+01,3.85903520492353E+01,0.4696768882206900
240.0,-0.155515658482909,-0.06514105200767520,3.4955893865104E+01,3.82989241650099E+01,0.260828206883630
241.0,0.0580093691125512,-0.04012949764728550,3.50775858914375E+01,3.83572310526808E+01,0.5210549975411300
242.0,0.272856127843261,-0.07025846838951110,3.50100963970861E+01,3.79581650177663E+01,0.2674459150950900
243.0,0.142161980085075,-0.055765435099601700,3.45465761836659E+01,3.77533261895952E+01,0.306713010271540
244.0,0.301013493910432,-0.05637668818235400,3.42944368048854E+01,3.67503659793536E+01,0.3016192898527900
245.0,-0.293896468169987,-0.024729786440730100,3.62516739186174E+01,3.63380937682315E+01,0.852643747268190
246.0,-0.108248866163194,-0.057045578956604000,3.79789740928221E+01,3.55130846612372E+01,0.2963640980887900
247.0,-0.0910020587965846,-0.05416499078273770,3.87841182406404E+01,3.52195269560769E+01,0.3213425365023200
248.0,0.334997541457415,-0.04602358117699620,3.98077696903575E+01,3.53634601449885E+01,0.422713192006490
249.0,0.109405599534512,-0.012078898027539300,3.90751685612013E+01,3.54509074041601E+01,1.1723601289190500
250.0,0.100803235918283,-0.0166004728525877,3.81015167480891E+01,3.5338104045674E+01,1.0557846920231400
251.0,-0.00904944818466902,-0.04598425328731540,3.64413107620734E+01,3.47958472823604E+01,0.423304598877620
252.0,-0.23697772808373,0.021869398653507200,3.50085781473634E+01,3.47048241720986E+01,1.9580817280930000
253.0,0.049424403347075,0.03444911912083630,3.57956390152528E+01,3.41997031407858E+01,2.1583136207928900
254.0,-0.34889326710254,-0.0019222641130909300,3.76781380938512E+01,3.38427674013602E+01,1.433013496181720
255.0,0.316098349913955,-0.0033879843540489700,3.86926797950753E+01,3.2925285103634E+01,1.3960035606952700
256.0,-0.0203828513622284,-0.052367229014635100,3.80253113262396E+01,3.22039381371913E+01,0.3399463595229800
257.0,-0.0257982203736901,-0.011786696501076200,3.64938810037983E+01,3.18499236380159E+01,1.1799252046571400
258.0,0.113198927603662,-0.0771581307053566,3.43225902198829E+01,3.1260427134682E+01,0.3160821992419500
259.0,0.193203934282064,-0.055880989879369700,3.2455406134981E+01,3.14497312206178E+01,0.3057290093666900
260.0,-0.220497344434261,-0.03663143515586850,3.14565753355602E+01,3.13608791509343E+01,0.5879120343325000
