row ID,outcome,SUT,confidence,dsa,lsa,uniform
39.0,Fail,48,0.7737195491790771,0.5847944060532836,0.02527375980695884,1
40.0,Pass,21,0.4630928933620453,0.6983864450815189,0.09076042529641737,1
41.0,Fail,7,0.8231801986694336,0.625079822006121,0.034513866567812836,1
42.0,Pass,86,0.9999982118606567,0.4004028776806124,0.026753468426530064,1
43.0,Pass,21,1,0.48430540699258734,0.022565791969952044,1
44.0,Pass,21,0.9999998807907104,0.5042790411403432,0.03508785081444233,1
45.0,Pass,71,1,0.26628238489765077,0.011000170936251712,1
46.0,Pass,0,0.9999359846115112,0.4127018814643423,0.023395041592458803,1
47.0,Fail,34,0.412971168756485,0.6557115863491497,0.050135465485847484,1
48.0,Pass,89,0.9998733997344971,0.6034722850639064,0.03302541964291412,1
49.0,Fail,50,0.519818902015686,0.7393462746622843,0.0387331872931888,1
50.0,Fail,11,0.5892876982688904,0.6883499129890953,0.03994375456128397,1
51.0,Fail,64,0.23136459290981293,0.7045753554805579,0.04881423808894458,1
52.0,Pass,87,0.9670931100845337,0.7680569651574912,0.02995988299662846,1
53.0,Pass,17,0.999816358089447,0.5419237236048533,0.03179745724486543,1
54.0,Fail,88,0.5540170669555664,0.6689294092068194,0.06668755515025415,1
55.0,Fail,88,0.5625520348548889,0.6496827903840334,0.06390482593354443,1
56.0,Pass,33,0.999951958656311,0.6644290132828266,0.04446025282285939,1
57.0,Pass,23,0.9996601343154907,0.7084547947858119,0.027294465520399235,1
58.0,Pass,43,0.9999598264694214,0.539090331055409,0.03266349090694889,1
59.0,Pass,60,1,0.5193622570250636,0.02482718209138475,1
60.0,Pass,50,0.8755970001220703,0.6038346808206002,0.03320991615829209,1
61.0,Pass,78,0.7940821051597595,0.757077408657367,0.04116503826306272,1
62.0,Pass,77,0.9994346499443054,0.3269312862748573,0.015059143743894915,1
63.0,Pass,21,1,0.5157132815778251,0.02204366723589781,1
64.0,Pass,4,0.9990735054016113,0.5655788778270419,0.03695652796969819,1
65.0,Pass,84,0.9933621883392334,0.5910373721800145,0.033983609039657796,1
66.0,Pass,66,0.9898356795310974,0.566269157495297,0.0416405522243555,1
67.0,Fail,33,0.7208685278892517,0.580725643404286,0.0331607280173296,1
68.0,Pass,59,0.9999977350234985,0.5031800077970255,0.021272080343689846,1
69.0,Pass,53,0.9999550580978394,0.48239211648530345,0.02726959322520337,1
70.0,Pass,81,0.9998760223388672,0.5425876596589801,0.023591375644183114,1
71.0,Pass,5,0.9968146681785583,0.5949112519563127,0.03362285032588536,1
72.0,Pass,89,0.9999455213546753,0.5840320663366416,0.04470751075586119,1
73.0,Pass,69,0.9999986886978149,0.5397064551605173,0.025919951833684313,1
74.0,Fail,54,0.9805708527565002,0.5951563416520422,0.03025851662824245,1
75.0,Pass,7,0.5615754723548889,0.7068776847179155,0.04927194275286179,1
76.0,Pass,90,0.9997898936271667,0.49913386815431676,0.029290674368018334,1
77.0,Fail,26,0.4902649521827698,0.674152415598225,0.04101169445157062,1
78.0,Pass,12,0.9999995231628418,0.4356777895449722,0.027063734420979743,1
79.0,Pass,40,0.9855998754501343,0.6333134843894415,0.03869746262575852,1
80.0,Fail,46,0.8964977264404297,0.6504584302045616,0.0395496143589738,1
81.0,Fail,58,0.5078697800636292,0.7238868497296957,0.12298315849849553,1
82.0,Fail,18,0.9786103963851929,0.6494637021775734,0.04760195497360963,1
83.0,Fail,70,0.9925446510314941,0.5875698084391596,0.04824780358739534,1
84.0,Fail,81,0.9986188411712646,0.5650258757583839,0.026725751627252416,1
85.0,Pass,90,0.5614563226699829,0.5659921218908762,0.04051870886483764,1
86.0,Pass,32,0.9358571767807007,0.6358925498719683,0.038654160805815095,1
87.0,Pass,35,0.7237384915351868,0.6247344469611529,0.03796578503826099,1
88.0,Pass,17,0.9973799586296082,0.6374144923063817,0.05578903327915571,1
89.0,Fail,15,0.9488690495491028,0.6695843217177952,0.057485192669444816,1
90.0,Pass,3,0.9778799414634705,0.6239562412041837,0.024933056269332107,1
91.0,Pass,75,1,0.20342085514450584,0.010096573156973043,1
92.0,Fail,54,0.9460000395774841,0.646214542393461,0.031085594306601565,1
93.0,Pass,23,0.9961020946502686,0.6103382605585291,0.04342029641029189,1
94.0,Fail,69,0.607239842414856,0.6525972665250156,0.037662500418128554,1
95.0,Pass,70,1,0.515109473967634,0.01682871141751449,1
96.0,Pass,76,0.9990612864494324,0.5986115888979799,0.03327352127744055,1
97.0,Fail,30,0.37186601758003235,0.7357665367333474,0.03850374610739,1
98.0,Fail,58,0.8558878302574158,0.6456704783367395,0.04649415528268163,1
99.0,Pass,59,0.9998599290847778,0.5366989638235463,0.020397162877511546,1
100.0,Pass,55,0.5723921060562134,0.6715204918250121,0.042496548278201075,1
101.0,Fail,74,0.9622982740402222,0.7043942858990332,0.039701777038391235,1
102.0,Pass,71,0.9527207612991333,0.5696680396707459,0.0229415494972628,1
103.0,Pass,97,0.7544885873794556,0.6192049394618615,0.045184727781984534,1
104.0,Pass,97,0.9999988079071045,0.38455552592374137,0.014583142138995892,1
105.0,Fail,80,0.944240391254425,0.5531327175884166,0.03626273255345148,1
106.0,Pass,8,0.992599606513977,0.6278391017580257,0.0464557000213063,1
107.0,Pass,83,0.9363815784454346,0.6019496583797753,0.0439206099283155,1
108.0,Pass,18,0.9559164047241211,0.6528917077316284,0.029011261686214047,1
109.0,Pass,70,0.9999982118606567,0.5021679169334528,0.05268812224546996,1
110.0,Pass,11,0.5106927156448364,0.6803964936307471,0.03595473636563055,1
111.0,Pass,60,0.9999843835830688,0.5670927803272732,0.023670067452468226,1
112.0,Pass,32,0.9647291898727417,0.7113424141253775,0.036937018901551134,1
113.0,Fail,66,0.5151090621948242,0.6485670356882415,0.08946108723377089,1
114.0,Pass,91,0.9725846648216248,0.6126991786779576,0.045866156840778376,1
115.0,Pass,27,0.9796390533447266,0.6242803189766909,0.042458553733712344,1
116.0,Fail,80,0.4575880765914917,0.7127789108763032,0.09021243379811875,1
117.0,Pass,11,0.9998006224632263,0.6225180338289639,0.028333351813228984,1
118.0,Fail,67,0.2889952063560486,0.7068825599971535,0.057027866825316624,1
119.0,Fail,58,0.5416126251220703,0.6505354938290084,0.06393665076113417,1
120.0,Pass,78,0.7270364761352539,0.5958964860184689,0.02761753844273141,1
121.0,Pass,6,0.9941898584365845,0.5789943205562813,0.02651392779424421,1
122.0,Pass,23,0.999995231628418,0.5231033495905364,0.022163911444737734,1
123.0,Fail,93,0.7452659010887146,0.6436740087231575,0.03302454502989901,1
124.0,Fail,73,0.4990975558757782,0.8336852372610236,0.05192340921568433,1
125.0,Pass,89,0.9623161554336548,0.6511277974908221,0.03533307465483137,1
126.0,Fail,50,0.9707950353622437,0.6595433420022071,0.025434330735920836,1
127.0,Fail,18,0.9948787689208984,0.5423743448095125,0.026588865039473927,1
128.0,Pass,76,0.9998757839202881,0.5469312768664236,0.0249512337971681,1
129.0,Pass,91,1,0.5279403963755976,0.04328197166208945,1
130.0,Fail,77,0.3548077344894409,0.776457156815837,0.03141868597231818,1
131.0,Pass,55,0.9996618032455444,0.6663524392390527,0.033583839583730214,1
132.0,Pass,16,0.971435546875,0.5784088593916439,0.04205186123436037,1
133.0,Fail,31,0.8946713805198669,0.5861460986048319,0.045067140135978144,1
134.0,Pass,81,0.9999648332595825,0.42838308883665405,0.01813901485577616,1
135.0,Fail,97,0.3664621114730835,0.7325444903442956,0.08163946565819863,1
136.0,Fail,13,0.7841696739196777,0.6022048407588397,0.03378721262985041,1
137.0,Pass,12,0.9990302324295044,0.5868133276107249,0.03026598775065662,1
138.0,Fail,42,0.8869425654411316,0.7481053552975212,0.06042859862632818,1
139.0,Pass,12,0.9999957084655762,0.5157932532635718,0.02859395478474918,1
140.0,Fail,98,0.8118882775306702,0.6959021054192749,0.0388170389530735,1
141.0,Fail,70,0.9809550642967224,0.6930763679135464,0.053392476880147706,1
142.0,Pass,78,0.9999902248382568,0.6137089601987334,0.031169362612016506,1
143.0,Pass,48,0.9967317581176758,0.5717908816540506,0.026141921220475525,1
144.0,Fail,10,0.5759631395339966,0.7041770366136892,0.038899262332573036,1
145.0,Fail,80,0.4180441200733185,0.6804322884441,0.040832274743975654,1
146.0,Fail,52,0.9667134881019592,0.5448680929053739,0.015961481203548886,1
147.0,Fail,96,0.5283605456352234,0.6402551977746831,0.034023433334831814,1
148.0,Pass,35,0.5965148210525513,0.6308071632050188,0.03264145143337983,1
149.0,Fail,67,0.7901514172554016,0.8768113586821624,0.04845376066846072,1
150.0,Fail,11,0.6364063024520874,0.7286176667460966,0.045970692156794134,1
151.0,Pass,72,0.9890952706336975,0.5202601637170087,0.0323066696547692,1
152.0,Pass,60,1,0.2758658581457962,0.01011387687237189,1
153.0,Fail,79,0.6599472761154175,0.6773462794520323,0.03661232186713024,1
154.0,Fail,10,0.5047892332077026,0.648442887130101,0.04265908829312178,1
155.0,Fail,10,0.6790738105773926,0.6540204631720551,0.04774443318896864,1
156.0,Fail,8,0.4939960837364197,0.7785773045658786,0.07483460536307837,1
157.0,Fail,6,0.8915857672691345,0.7005059513474502,0.07491125242911856,1
158.0,Pass,30,0.9993886947631836,0.5569556635263596,0.03003931417530937,1
159.0,Fail,96,0.999002993106842,0.5425972391550269,0.014081504807637334,1
160.0,Pass,13,0.999998927116394,0.5334623771279953,0.023356833250110752,1
161.0,Pass,7,0.9988263249397278,0.5939978213488991,0.03995597226786902,1
162.0,Pass,59,0.9996331930160522,0.40871065286147246,0.017905534256999978,1
163.0,Pass,85,0.9999145269393921,0.5613632580824004,0.02170894271801476,1
164.0,Fail,8,0.5123674273490906,0.7530233146116908,0.05316622324281723,1
165.0,Pass,94,0.9999995231628418,0.50549255801454,0.031426274586523244,1
166.0,Fail,98,0.9753707647323608,0.5962762446117473,0.03740794243560062,1
167.0,Pass,89,0.9436084032058716,0.6614173736819426,0.030273470112173982,1
168.0,Pass,28,0.514918327331543,0.6534716521329176,0.04507204345440904,1
169.0,Fail,31,0.6661931872367859,0.6764046663093742,0.02907155203752728,1
170.0,Fail,49,0.9999634027481079,0.5763468301019925,0.029383102627770254,1
171.0,Pass,12,0.9209626913070679,0.6395105202538772,0.060288313496719766,1
172.0,Pass,60,0.9999998807907104,0.4199344009795719,0.026371991604943204,1
173.0,Pass,9,1,0.38518640416338584,0.02079691002889359,1
174.0,Pass,19,0.9941605925559998,0.5577665849729525,0.027096185989613192,1
175.0,Fail,39,0.34191378951072693,0.6611722839862131,0.041635799949205944,1
176.0,Fail,74,0.6547790169715881,0.6542039276275916,0.043507266528930784,1
177.0,Fail,9,0.43105730414390564,0.6575898090584057,0.05517742196563454,1
178.0,Pass,11,0.9998459815979004,0.623081641768245,0.0330300552611418,1
179.0,Pass,39,0.7967667579650879,0.6139493884432617,0.045486121921110685,1
180.0,Pass,10,0.9984186887741089,0.6393711471395197,0.03099856920077495,1
181.0,Pass,24,0.9999992847442627,0.5206410342160782,0.02120595239291049,1
182.0,Fail,82,0.5197864174842834,0.6057927041531734,0.06136077035783275,1
183.0,Fail,30,0.9416764378547668,0.6383211659478338,0.021712397325153544,1
184.0,Pass,47,0.9999294281005859,0.41236779653971495,0.01827019350578825,1
185.0,Fail,66,0.9286085963249207,0.6885325648980921,0.05483516970757244,1
186.0,Fail,78,0.7396134734153748,0.6396765363416144,0.03198474812129535,1
187.0,Pass,91,0.9994275569915771,0.5949739035710822,0.042489283546285624,1
188.0,Pass,17,0.9999324083328247,0.491962460691992,0.025333133566172283,1
189.0,Pass,6,0.9998824596405029,0.6016340054319164,0.05463042138233543,1
190.0,Pass,74,0.9233314990997314,0.6556294763830355,0.030185310813055304,1
191.0,Fail,13,0.8959977030754089,0.6621528565971679,0.03364080679416145,1
192.0,Pass,20,0.9998961687088013,0.5207633866187099,0.028541147589629494,1
193.0,Pass,12,0.9999998807907104,0.4592785886802174,0.027085708781526406,1
194.0,Pass,94,1,0.4335084185808695,0.02183420533177409,1
195.0,Fail,42,0.5221046209335327,0.7212890956767564,0.047001194020903296,1
196.0,Pass,34,0.8855648040771484,0.6514236927280848,0.07349510843684612,1
197.0,Pass,74,0.9998624324798584,0.3693552605717009,0.019142652817880516,1
198.0,Pass,5,0.9620522856712341,0.7550601549586123,0.047186368953259,1
199.0,Pass,82,1,0.4110408652748229,0.020734749513358,1
200.0,Fail,51,0.45688754320144653,0.6436643864615035,0.04686647954504879,1
201.0,Fail,44,0.5467826128005981,0.6159444040261938,0.05927802124164582,1
202.0,Pass,69,1,0.40963421891782825,0.01946268867003472,1
203.0,Fail,79,0.6646931171417236,0.6060339877098487,0.05119316768542551,1
204.0,Pass,79,0.8969686031341553,0.6388906755409294,0.03185473737439095,1
205.0,Fail,21,0.9999285936355591,0.5671104852887165,0.0341445639903817,1
206.0,Pass,54,0.8925105929374695,0.6713870203644691,0.045284335867450946,1
207.0,Fail,73,0.30283981561660767,0.8515072909373349,0.07018368016303178,1
208.0,Fail,58,0.9971544742584229,0.5472626675577879,0.027927775411118162,1
209.0,Fail,23,0.9994387030601501,0.6225791886474761,0.03658373072517756,1
210.0,Pass,70,0.9955117106437683,0.6407549138965815,0.035529640040355255,1
211.0,Pass,85,0.9999818801879883,0.6015888449505535,0.04124091514976352,1
212.0,Pass,48,0.9999998807907104,0.5665960577978894,0.02734985290966651,1
213.0,Fail,36,0.49995046854019165,0.6435147496013818,0.047794629558166844,1
214.0,Pass,16,0.9999675750732422,0.24553142168787642,0.009305378787969165,1
215.0,Fail,84,0.7579535245895386,0.7131919411121008,0.04799251058366404,1
216.0,Pass,58,1,0.49050825897962286,0.022113420926409534,1
217.0,Pass,14,1,0.47396630822815417,0.03645059358819803,1
218.0,Pass,34,0.9983507394790649,0.5391924980913709,0.03497061742079736,1
219.0,Fail,77,0.9684651494026184,0.5730072210583325,0.02904056521541961,1
220.0,Fail,93,0.89443039894104,0.647367075511575,0.026918221610738716,1
221.0,Pass,47,0.9953292608261108,0.5698489381898413,0.017772145840350008,1
222.0,Pass,12,0.999998927116394,0.5217463541036765,0.02330389328027472,1
223.0,Pass,19,0.9991315007209778,0.5649884130863443,0.0371313045704991,1
224.0,Fail,16,0.6927933692932129,0.6699399177429202,0.08264992918709352,1
225.0,Fail,11,0.6196599006652832,0.7908127158914773,0.08120648240166356,1
226.0,Pass,12,0.9818614721298218,0.5553455384095881,0.03439638263608439,1
227.0,Pass,62,0.7974570393562317,0.5925569197404161,0.020178774801436053,1
228.0,Fail,99,0.9932786822319031,0.5853658400987098,0.024151383838395456,1
229.0,Fail,97,0.9976711869239807,0.6313325814569353,0.03792425552691343,1
230.0,Pass,52,0.9996359348297119,0.5086730789988537,0.01695139175191386,1
231.0,Pass,66,0.9941396713256836,0.6315593247071112,0.04767573793545022,1
232.0,Pass,99,0.8270139694213867,0.585594080145143,0.03354404472697061,1
233.0,Fail,35,0.9440545439720154,0.6154004682662942,0.03562791898814994,1
234.0,Fail,49,0.9868457317352295,0.5189656060168815,0.04387900926703448,1
235.0,Pass,81,0.9969621300697327,0.5459429636805382,0.024399743890831688,1
236.0,Fail,30,0.9616600871086121,0.5944880007403582,0.035996902543463626,1
237.0,Pass,54,0.9957721829414368,0.4891540860228481,0.025927945659691212,1
238.0,Pass,8,0.999072790145874,0.5800530259318668,0.02858175122282012,1
239.0,Pass,6,0.8234066963195801,0.5237975209290606,0.05971201885993833,1
240.0,Fail,28,0.9756335020065308,0.7004945756958948,0.04785306044636,1
241.0,Pass,17,0.999165415763855,0.5173054879051164,0.029265131172979374,1
242.0,Fail,56,0.9999774694442749,0.605416965526986,0.047282522257751085,1
243.0,Fail,24,0.998915433883667,0.628802054938752,0.04147430224161166,1
244.0,Pass,8,0.9999607801437378,0.5840670913690622,0.0394360657695676,1
245.0,Fail,37,0.9923682808876038,0.7160915348217247,0.04837073754502517,1
246.0,Pass,26,0.999929666519165,0.5980402831493756,0.028288801560606126,1
247.0,Pass,94,0.9999899864196777,0.4705326148483215,0.03160566976809696,1
248.0,Pass,28,1,0.37910269715843065,0.023979479183444626,1
249.0,Fail,82,0.9960870742797852,0.6050055176186604,0.057949672592045746,1
250.0,Pass,96,0.9998164772987366,0.5128737735465296,0.018439648214556736,1
251.0,Fail,27,0.8100786209106445,0.6672357200932838,0.04807231900765386,1
252.0,Pass,9,0.9999970197677612,0.48076437193830324,0.028607647527646864,1
253.0,Pass,95,0.9982932209968567,0.5680741654847679,0.04257139316552091,1
254.0,Pass,12,0.6254947185516357,0.6581830963291885,0.04230794478521272,1
255.0,Fail,90,0.47023022174835205,0.6809269154587235,0.054909448180104965,1
256.0,Fail,32,0.9705119132995605,0.7315494201924486,0.030841465758961552,1
257.0,Fail,92,0.9536054730415344,0.6997280877153398,0.04239086387063288,1
258.0,Pass,3,0.9414004683494568,0.5595434104271788,0.025981815700388274,1
259.0,Fail,33,0.906141459941864,0.7027576461057039,0.029557414419395474,1
260.0,Pass,20,1,0.4918444276157028,0.032232647854787806,1
261.0,Fail,4,0.9695870280265808,0.7208912899971758,0.04613614626995372,1
262.0,Pass,93,0.9999991655349731,0.588186916153237,0.025362523191706517,1
263.0,Pass,20,0.9999454021453857,0.5615617760317245,0.03775458509478808,1
264.0,Pass,34,0.999994158744812,0.6007633831974613,0.028955477012125773,1
265.0,Fail,80,0.7626683115959167,0.6428732654911142,0.03951599818623636,1
266.0,Pass,77,0.5112311840057373,0.6578863457797787,0.0387472545421328,1
267.0,Fail,27,0.979559063911438,0.5965084190940568,0.04178399657847997,1
268.0,Pass,40,0.961554229259491,0.6252665366478162,0.04595175445600939,1
269.0,Fail,62,0.577387809753418,0.5567372168040099,0.029349626294825744,1
270.0,Fail,90,0.9775353074073792,0.5727425447144361,0.028823074140243425,1
271.0,Fail,26,0.7208625674247742,0.691099442182524,0.04500349895375714,1
272.0,Fail,5,0.516160786151886,0.6659604496820719,0.0558476412246316,1
273.0,Pass,21,0.9999935626983643,0.5207130087332502,0.022817701463517408,1
274.0,Pass,99,0.8854919672012329,0.6959669808456266,0.040737038691798934,1
275.0,Pass,79,0.9999996423721313,0.43389215437563156,0.02632526330815735,1
276.0,Pass,0,0.9999443292617798,0.3574828651041026,0.025515490775742222,1
277.0,Pass,19,1,0.566965980301477,0.027830034558176057,1
278.0,Fail,32,0.4025424122810364,0.738733443508942,0.06392870266653161,1
279.0,Fail,96,0.9661455750465393,0.6055278139812402,0.016892699897301605,1
280.0,Pass,21,0.999742329120636,0.5947391631523316,0.02740770279036752,1
281.0,Pass,80,0.9740864038467407,0.6789126981180909,0.04303206696478878,1
282.0,Pass,5,1,0.513467018051705,0.040302695899366546,1
283.0,Pass,63,0.9826071858406067,0.6093109451387393,0.03120512413659609,1
284.0,Pass,44,0.9914156794548035,0.6108225382961737,0.03360891268683582,1
285.0,Pass,59,0.9996046423912048,0.5033552184903433,0.023362207202595027,1
286.0,Pass,2,0.7879050374031067,0.7356084750485774,0.07655512709746604,1
287.0,Fail,52,0.7946857213973999,0.8198219103259954,0.17899973874340278,1
288.0,Pass,78,0.9824218153953552,0.7375106892635575,0.037374390291506916,1
289.0,Pass,44,0.9752398133277893,0.6099452018613645,0.032347070645628924,1
290.0,Fail,35,0.9901722073554993,0.6364902847659156,0.03949585422045122,1
291.0,Pass,71,0.44500309228897095,1,0.041846880407219116,1
292.0,Fail,37,0.9008057713508606,0.6423668351688617,0.04327022166802929,1
293.0,Pass,31,0.9980767965316772,0.6856431066374105,0.04407217712371576,1
294.0,Pass,10,0.9998577833175659,0.6423436989752848,0.028234539565053,1
295.0,Fail,21,0.9520808458328247,0.6707717943371151,0.03716775799448117,1
296.0,Fail,12,0.7840189933776855,0.691639913928228,0.05933732340818993,1
297.0,Fail,34,0.9281715154647827,0.5553903140004848,0.03670268258361186,1
298.0,Fail,52,0.7298128604888916,0.5927698496994176,0.0274317479888724,1
299.0,Fail,55,0.9891991019248962,0.7274633374724739,0.05777285964345084,1
300.0,Pass,41,0.48882997035980225,0.6525505237161807,0.05644621104583191,1
301.0,Pass,30,0.999996542930603,0.4597827951908877,0.024804274549190757,1
302.0,Pass,41,1,0.32036017964292085,0.018351929556701146,1
303.0,Pass,87,0.9999996423721313,0.5154571155897916,0.021016222312956925,1
304.0,Pass,74,0.9999986886978149,0.4370941864604429,0.019889269692109073,1
305.0,Pass,2,0.3796404302120209,0.7537940363873736,0.04965654131294044,1
306.0,Fail,45,0.648974597454071,0.7187297451392183,0.061366342267385014,1
307.0,Fail,22,0.9000228643417358,0.6704144876876961,0.04716041771864795,1
308.0,Pass,84,0.998673677444458,0.562795478272591,0.02845070763726925,1
309.0,Pass,16,0.9999496936798096,0.5231283674708368,0.030781839555331862,1
310.0,Pass,23,0.7513527274131775,0.7434421934719497,0.061690816255777194,1
311.0,Pass,91,0.7175495028495789,0.7271679126568921,0.03734577656392352,1
312.0,Pass,42,0.9980230331420898,0.6118823555775503,0.03143970260614947,1
313.0,Pass,9,0.9999959468841553,0.533780809840332,0.03174275662109174,1
314.0,Pass,49,0.9999998807907104,0.6345184909077752,0.02848934880007411,1
315.0,Pass,47,0.9712905287742615,0.6196120680438447,0.2406383021627434,1
316.0,Pass,56,0.9929377436637878,0.5589736870060465,0.03342887115651578,1
317.0,Pass,0,0.9988293051719666,0.6125889289422064,0.05291346720904063,1
318.0,Pass,61,0.9999053478240967,0.5171917741551697,0.022597057180396944,1
319.0,Pass,87,0.9947136044502258,0.7565991181047514,0.0354362230980154,1
320.0,Pass,91,0.9999415874481201,0.5679119983016921,0.04037678440692013,1
321.0,Pass,22,0.5192806124687195,0.702049618710398,0.035803327261981995,1
322.0,Fail,70,0.591802179813385,0.6776266507738266,0.06163428127010844,1
323.0,Pass,69,0.9999998807907104,0.3962374219933939,0.015829255088600412,1
324.0,Pass,65,0.5735272765159607,0.7077130253263059,0.04430502398009278,1
325.0,Pass,72,0.9915363788604736,0.6465272445144128,0.02433541671241366,1
326.0,Fail,43,0.5343193411827087,0.7156971503907322,0.08165852660995976,1
327.0,Fail,16,0.6958565711975098,0.6907797265019666,0.05139315159927308,1
328.0,Pass,28,0.9990066885948181,0.7068081050747551,0.04465912375444699,1
329.0,Fail,96,0.6697782278060913,0.5709982211217967,0.025185627343132823,1
330.0,Pass,20,1,0.5304057053425705,0.02357563243645585,1
331.0,Pass,45,0.9999923706054688,0.44777091969491356,0.01933691984410927,1
332.0,Pass,1,0.9999897480010986,0.5446340795019483,0.03854509430131572,1
333.0,Pass,71,0.9999972581863403,0.45196143602803984,0.029189666703959012,1
334.0,Pass,87,0.999993085861206,0.5468325738446572,0.021643606136726244,1
335.0,Pass,19,0.9999982118606567,0.5845922102617273,0.027424401105409606,1
336.0,Pass,81,0.9965311884880066,0.5829205454359774,0.02750619785127998,1
337.0,Fail,34,0.3311513364315033,0.7018469097315534,0.08376201000151684,1
338.0,Fail,77,0.9230544567108154,0.7716799818810675,0.051722246819572666,1
339.0,Fail,99,0.3393651843070984,0.7582302839003398,0.042158625083218985,1
340.0,Fail,73,0.9497517347335815,0.5909947776350927,0.02519256853711556,1
341.0,Fail,84,0.9425057172775269,0.632442947686201,0.04980420020482843,1
342.0,Pass,62,0.9921024441719055,0.5949253218411312,0.023951663143743016,1
343.0,Pass,75,1,0.39639450006919474,0.016493278629274646,1
344.0,Pass,5,0.9999951124191284,0.636052407712247,0.03425671552549899,1
345.0,Pass,46,0.9999345541000366,0.5549374689842432,0.021958561094595028,1
346.0,Pass,76,0.9999666213989258,0.595413876139511,0.03179508385818885,1
347.0,Pass,90,0.999566376209259,0.6161764929772886,0.0526337967933524,1
348.0,Pass,37,0.9999995231628418,0.4690682349214028,0.026157896949526464,1
349.0,Fail,76,0.9902323484420776,0.6170678137657016,0.028875250155459796,1
350.0,Pass,48,1,0.559526389715453,0.043220329447470236,1
351.0,Pass,43,0.9999381303787231,0.6185460069837947,0.0369133598498756,1
352.0,Pass,93,0.9512647986412048,0.6165626236460623,0.030168333269999216,1
353.0,Fail,53,0.8086263537406921,0.6624203127055422,0.05689149388448619,1
354.0,Fail,76,0.9127240777015686,0.7256600828729045,0.054008781878217345,1
355.0,Fail,46,0.8309586048126221,0.7162749992772612,0.055266845861977686,1
356.0,Pass,0,0.3341420888900757,0.6947175408612548,0.13318548154282717,1
357.0,Fail,6,0.2960790991783142,0.7142206677969332,0.07144187090709078,1
358.0,Pass,45,0.9991864562034607,0.6692633230690174,0.035142583983882016,1
359.0,Pass,91,0.9930711388587952,0.5292633932046135,0.030481841355707313,1
360.0,Fail,30,0.7499933838844299,0.628667129447559,0.03452292513805618,1
361.0,Fail,17,0.4458434581756592,0.6970137546167612,0.04399957995749448,1
362.0,Pass,10,0.9991708993911743,0.596762959989011,0.03939285502194668,1
363.0,Fail,26,0.7124298214912415,0.7965844477908057,0.03346406717266493,1
