row ID,outcome,SUT,confidence,dsa,lsa,uniform
46.0,Pass,0,0.9999090433120728,0.1630747397736828,0.10882991186523505,1
47.0,Fail,97,0.5991981029510498,0.25962154699157347,0.22903208833272526,1
48.0,Pass,89,0.9959761500358582,0.1916588529684716,0.15595529401968966,1
49.0,Fail,79,0.3390316963195801,0.25041368280601295,0.24972611557978996,1
50.0,Pass,35,0.9557762145996094,0.20056475105177665,0.27671148600744966,1
51.0,Fail,80,0.7820743322372437,0.20569877534247125,0.2564599973296211,1
52.0,Fail,94,0.4362761676311493,0.24184028123056583,0.24391866768915138,1
53.0,Pass,17,0.999542236328125,0.20030085717535479,0.18970336489468154,1
54.0,Fail,79,0.8609848618507385,0.24429235044905673,0.24124292021548466,1
55.0,Pass,89,0.6531611680984497,0.21735553838875882,0.23714180841683985,1
56.0,Pass,33,0.9998911619186401,0.211302668999901,0.1727906119219237,1
57.0,Pass,23,0.9820683598518372,0.20090413296217893,0.188424196353988,1
58.0,Pass,43,0.9996247291564941,0.1718473292012352,0.16687238815669359,1
59.0,Pass,60,0.9999940395355225,0.18815267470933825,0.17995931514771102,1
60.0,Fail,74,0.8728817105293274,0.2375818064033741,0.17812239488420167,1
61.0,Pass,78,0.8796452879905701,0.24516002290031813,0.22159089512719832,1
62.0,Pass,77,0.9965957999229431,0.07916275097222442,0.07110932904658451,1
63.0,Pass,21,0.9999995231628418,0.20014585880327065,0.2053861698562356,1
64.0,Pass,4,0.9692879915237427,0.20152298121114703,0.17982266330666385,1
65.0,Fail,5,0.8322641849517822,0.24829633074244806,0.2668930195136866,1
66.0,Fail,18,0.29136577248573303,0.237105610287445,0.22524922193874497,1
67.0,Fail,33,0.7289462685585022,0.26402434991185564,0.24253637963798547,1
68.0,Pass,59,0.9939007759094238,0.2469738865312476,0.2338633051113056,1
69.0,Pass,53,0.9999966621398926,0.17183273438245453,0.20891996881179653,1
70.0,Pass,81,0.9993379712104797,0.1999194924656657,0.14511169501799304,1
71.0,Fail,25,0.5395528078079224,0.21766221114549186,0.20509155223067055,1
72.0,Pass,89,0.9999710321426392,0.17751626407499183,0.19277715480152458,1
73.0,Pass,69,0.98823082447052,0.20898935530732973,0.1966854041886612,1
74.0,Fail,54,0.9834311604499817,0.2359823818610173,0.28349632497722255,1
75.0,Pass,7,0.9998582601547241,0.21001314343737618,0.21083821625721644,1
76.0,Pass,90,0.9986575841903687,0.20075473508993313,0.22384134385560017,1
77.0,Pass,91,0.9140704274177551,0.23107755907368122,0.24560653762309625,1
78.0,Pass,12,0.9999328851699829,0.20604043376527664,0.22735287608218546,1
79.0,Pass,40,0.9393995404243469,0.25381881464038253,0.26354542305639583,1
80.0,Fail,35,0.8702182173728943,0.23185886371696207,0.20770799051731192,1
81.0,Fail,58,0.7504816651344299,0.23502870472645315,0.2256163710445369,1
82.0,Fail,33,0.6894580721855164,0.226289760196932,0.181556860814983,1
83.0,Fail,70,0.7517449259757996,0.22696303524856834,0.21721620993559032,1
84.0,Fail,81,0.9848082065582275,0.216270424087166,0.19453493911833275,1
85.0,Fail,81,0.7378149628639221,0.23332143215479076,0.27770842033764653,1
86.0,Pass,32,0.9458690285682678,0.25393238886653036,0.31221044042707635,1
87.0,Fail,43,0.7310729026794434,0.2545128855629896,0.2308635811382641,1
88.0,Fail,37,0.507750928401947,0.25632247549578807,0.33220653544505707,1
89.0,Fail,98,0.21585839986801147,0.24175757260203076,0.2888372224006117,1
90.0,Pass,3,0.8205451369285583,0.23668801690797883,0.22596819261832146,1
91.0,Pass,75,0.9999994039535522,0.08166804588868005,0.07968642693472816,1
92.0,Fail,70,0.7989500761032104,0.2254319340109724,0.16798106984527872,1
93.0,Pass,23,0.9800283908843994,0.2210619938740308,0.1783705751032869,1
94.0,Pass,9,0.6800164580345154,0.21271635526956476,0.24817485238737136,1
95.0,Pass,70,0.999982476234436,0.17399155249095707,0.11843766780156151,1
96.0,Pass,76,0.992702841758728,0.18516730103616788,0.21261376344757754,1
97.0,Fail,10,0.6383380889892578,0.20968658262136688,0.2580539621340364,1
98.0,Pass,85,0.9783455729484558,0.21693941147433757,0.29238925267605487,1
99.0,Pass,59,0.9999107122421265,0.22564909653462856,0.19905957875974423,1
100.0,Fail,42,0.5240041613578796,0.21897990680321344,0.23575555208766896,1
101.0,Fail,74,0.9740667343139648,0.21512765675980608,0.17822469847821476,1
102.0,Pass,71,0.9126532673835754,0.22743254149062567,0.06544122264898988,1
103.0,Fail,66,0.5502035617828369,0.2285733814639265,0.23085015146531107,1
104.0,Pass,97,0.9999711513519287,0.14840258940297163,0.11733568736035593,1
105.0,Fail,65,0.7866548299789429,0.24999209505509104,0.18050632730226912,1
106.0,Pass,8,0.792996346950531,0.2256032590272236,0.2327590417092864,1
107.0,Fail,10,0.9979845285415649,0.21127778099313815,0.1841214740384498,1
108.0,Pass,18,0.8408204317092896,0.23997954658353307,0.2089790464360185,1
109.0,Pass,70,0.999990701675415,0.24861979103236234,0.26515522161408345,1
110.0,Pass,11,0.8236494064331055,0.21604802418834929,0.1971016795050451,1
111.0,Pass,60,0.9729403257369995,0.22141278627911617,0.1352481260363838,1
112.0,Pass,32,0.7998421788215637,0.22461296216553703,0.19525305325314501,1
113.0,Fail,72,0.5437268614768982,0.2748295157570412,0.3033803034993251,1
114.0,Pass,91,0.9989161491394043,0.19474718645413108,0.30938092993075605,1
115.0,Pass,27,0.4930034875869751,0.2207921503394266,0.21508720839077822,1
116.0,Fail,55,0.3751696050167084,0.23222098281872794,0.22059375260334824,1
117.0,Pass,11,0.528567373752594,0.249745421668197,0.2960850846397013,1
118.0,Fail,55,0.33952945470809937,0.2709863158979112,0.23982024283971326,1
119.0,Fail,13,0.9596858024597168,0.20960136005275473,0.21382787256128455,1
120.0,Fail,44,0.34160295128822327,0.23810127022129599,0.29899468856575384,1
121.0,Pass,6,0.8601452708244324,0.20336297585254412,0.23110337717910123,1
122.0,Pass,23,0.9990691542625427,0.18477223535305887,0.10806356851636234,1
123.0,Pass,30,0.9448573589324951,0.22801972806095666,0.1534427637468888,1
124.0,Fail,71,0.5057113766670227,0.23536417606340224,0.22314476512664205,1
125.0,Fail,41,0.9760764837265015,0.1955362843116508,0.20542222996413795,1
126.0,Fail,38,0.837873101234436,0.2373294347523054,0.20539636380481496,1
127.0,Fail,18,0.9901815056800842,0.2176910376583754,0.2052775005093136,1
128.0,Pass,76,0.9941321015357971,0.2111229781497267,0.17856225939986448,1
129.0,Pass,91,0.9794848561286926,0.20218396588907334,0.19881426364568255,1
130.0,Pass,15,0.5688308477401733,0.22745839317441804,0.23105621637913942,1
131.0,Fail,75,0.6701304316520691,0.23252491817404375,0.2722882670126858,1
132.0,Pass,16,0.9972109198570251,0.18809404404020783,0.2002581896996548,1
133.0,Pass,4,0.5805045962333679,0.19372039556232593,0.2926797499666376,1
134.0,Pass,81,0.998749852180481,0.16685310791149233,0.14589524047649072,1
135.0,Pass,85,0.5066588521003723,0.2565148198443502,0.2842332677267311,1
136.0,Pass,58,0.9923045039176941,0.23954178581811542,0.20078616154907758,1
137.0,Pass,12,0.9269047975540161,0.22770098839185376,0.3334933291114476,1
138.0,Fail,8,0.314644455909729,0.2306738761626414,0.23300821457689158,1
139.0,Pass,12,0.9569073915481567,0.22269768898516595,0.26587162508205286,1
140.0,Pass,46,0.9151431918144226,0.21371838385161093,0.24755790520956455,1
141.0,Pass,62,0.8729493021965027,0.22591368872773848,0.26405058957802563,1
142.0,Pass,78,0.4810901880264282,0.22277715742426837,0.2401341507889846,1
143.0,Pass,48,0.6207706332206726,0.20616829555086236,0.21098856552194867,1
144.0,Fail,90,0.4988342225551605,0.24938687794787406,0.4152519826780555,1
145.0,Pass,50,0.8432231545448303,0.228647109739853,0.2747903880806629,1
146.0,Fail,52,0.6859292387962341,0.21356712845697484,0.13489836993981252,1
147.0,Fail,52,0.9439994096755981,0.2798435133753902,0.2281078635026067,1
148.0,Pass,35,0.9477355480194092,0.24245921327753653,0.2953768229570909,1
149.0,Pass,73,0.8154419660568237,0.24941746421881156,0.2315477508137882,1
150.0,Fail,11,0.4925796091556549,0.2297822095499779,0.2541224300401367,1
151.0,Fail,4,0.7284331917762756,0.22589132862738648,0.2168166017075308,1
152.0,Pass,60,0.9999995231628418,0.13978596202453292,0.08250291673900823,1
153.0,Fail,15,0.5291818380355835,0.2575236081319369,0.311105332600493,1
154.0,Fail,78,0.9928284287452698,0.2299177109201311,0.24171458505791743,1
155.0,Fail,10,0.5910063982009888,0.24207011121894362,0.31317034402449784,1
156.0,Fail,79,0.6250489950180054,0.2379800145115794,0.2750654692926272,1
157.0,Pass,45,0.6230948567390442,0.24448148254085375,0.26370688084896243,1
158.0,Pass,30,0.9802868962287903,0.20639635181485244,0.18327559670072924,1
159.0,Fail,96,0.876295268535614,0.2544065458977302,0.11100864969392077,1
160.0,Pass,13,0.9990631937980652,0.22789739694354047,0.17179268072901455,1
161.0,Fail,24,0.8647947907447815,0.23033094680346372,0.2635812400111015,1
162.0,Pass,59,0.5888372659683228,0.20231464887407885,0.17429443898860209,1
163.0,Pass,85,0.9998581409454346,0.22267828974757137,0.19328058323036434,1
164.0,Fail,38,0.7073664665222168,0.24228790222761906,0.2238393237409365,1
165.0,Pass,94,0.9960873126983643,0.20602138368602607,0.17337308713456578,1
166.0,Pass,21,0.8962321877479553,0.2505900217360845,0.27416578167192973,1
167.0,Pass,89,0.5718075633049011,0.19983213304798808,0.19372762825175793,1
168.0,Pass,28,0.9716296195983887,0.21841407475720365,0.21167368821958865,1
169.0,Fail,29,0.6429430842399597,0.2711170128492505,0.27262807512629017,1
170.0,Fail,49,0.9611364006996155,0.25185168446275535,0.1626778807711875,1
171.0,Pass,12,0.2284785360097885,0.23081194733820673,0.210764838680635,1
172.0,Pass,60,0.9992881417274475,0.20956763135672093,0.19033404295046186,1
173.0,Pass,9,1,0.17938997344608895,0.15414152519648794,1
174.0,Pass,19,0.5108962059020996,0.22822587114727508,0.20979300795489653,1
175.0,Fail,69,0.5965421199798584,0.2733994469778753,0.2559139716554085,1
176.0,Fail,27,0.387411504983902,0.2347057751572218,0.3084031768724088,1
177.0,Fail,46,0.7202508449554443,0.25738911233781453,0.2539443515532611,1
178.0,Fail,46,0.863145112991333,0.27463021617426586,0.4497715490723927,1
179.0,Fail,94,0.7554891705513,0.26461758390470536,0.3228144616240046,1
180.0,Pass,10,0.9990378618240356,0.2561747116845923,0.23892679431570996,1
181.0,Pass,24,0.997771143913269,0.2131616159562123,0.1750804501761275,1
182.0,Fail,17,0.8208829164505005,0.23954203721212314,0.2968537482421163,1
183.0,Fail,73,0.5128710269927979,0.22733176042620334,0.12959978618360424,1
184.0,Pass,47,0.9998351335525513,0.20388579159056877,0.1962126024361761,1
185.0,Pass,54,0.9984826445579529,0.2112098766783902,0.22422156671075844,1
186.0,Fail,78,0.9444245100021362,0.22166971095499108,0.2029272542321079,1
187.0,Pass,91,0.9917652010917664,0.22772622555696062,0.25310539898526485,1
188.0,Pass,17,0.9999983310699463,0.16833277114184497,0.13349096249508108,1
189.0,Pass,6,0.7927869558334351,0.21477073313419948,0.2389545691440479,1
190.0,Fail,27,0.5906208753585815,0.22667784271316033,0.20057327707225914,1
191.0,Fail,13,0.6585191488265991,0.23382209728746983,0.309313820638747,1
192.0,Pass,20,0.9997116923332214,0.21560621318614082,0.30995046081456257,1
193.0,Pass,12,0.999996542930603,0.1840378017258813,0.1376478493232447,1
194.0,Pass,94,0.9999961853027344,0.1958217701400678,0.1615001155243151,1
195.0,Fail,42,0.7136632204055786,0.21857264851073072,0.33540298291767356,1
196.0,Pass,34,0.9096519351005554,0.20777090441731672,0.24749389922287746,1
197.0,Pass,74,0.9958421587944031,0.1661797211291859,0.12908725416875788,1
198.0,Fail,25,0.6712855696678162,0.2607184907778622,0.2625481468500762,1
199.0,Pass,82,1,0.13109122094136663,0.1276772917581538,1
200.0,Fail,34,0.892612874507904,0.23399822672253498,0.3299347152272135,1
201.0,Pass,69,0.6899755001068115,0.24230770648889274,0.24571100598712958,1
202.0,Pass,69,0.9999788999557495,0.16920052739110897,0.15001139911711037,1
203.0,Fail,72,0.4185970425605774,0.23297487154883512,0.21534598944182193,1
204.0,Pass,79,0.8228200674057007,0.19469236859411754,0.17973922027531397,1
205.0,Fail,21,0.9982851147651672,0.21286195429902746,0.21696601166685114,1
206.0,Pass,54,0.9896382093429565,0.20806210247624213,0.18951400706014787,1
207.0,Fail,69,0.7489415407180786,0.23951281964189425,0.23271493882612093,1
208.0,Fail,58,0.9976673126220703,0.20261088877949213,0.1833667837106393,1
209.0,Pass,27,0.7903403043746948,0.2529600247773934,0.2172066982046733,1
210.0,Pass,70,0.9748159646987915,0.21032818202803233,0.21542400970346065,1
211.0,Pass,85,0.9970912933349609,0.22294007470759525,0.24402680854783465,1
212.0,Pass,48,0.9998832941055298,0.18723961167335224,0.1811957072413961,1
213.0,Fail,50,0.7170933485031128,0.2489757928799407,0.2128212070304466,1
214.0,Pass,16,0.9351133108139038,0.12513541757215063,0.10736763629362323,1
215.0,Fail,22,0.8607632517814636,0.2452122569885858,0.19572038845326833,1
216.0,Pass,58,0.9999940395355225,0.18766085026593016,0.1269167713932845,1
217.0,Pass,14,0.9999884366989136,0.18041695986656675,0.20483128054714717,1
218.0,Pass,34,0.9324824810028076,0.2387293083178791,0.2838018079647404,1
219.0,Fail,51,0.46491721272468567,0.23157121310681206,0.25042000195045855,1
220.0,Fail,67,0.9494442939758301,0.2063636147285157,0.11892938124604846,1
221.0,Pass,47,0.5082843899726868,0.19823301576497407,0.15867159161676503,1
222.0,Pass,12,0.9999821186065674,0.21099261639039768,0.2258013205011712,1
223.0,Pass,19,0.999728262424469,0.19897348284833655,0.18921257290238658,1
224.0,Fail,10,0.9916310906410217,0.2763132990558535,0.22931591566077525,1
225.0,Fail,79,0.6596992015838623,0.2196863658638669,0.2326826876268685,1
226.0,Fail,37,0.5550717711448669,0.2261789792375365,0.2134294562824256,1
227.0,Pass,62,0.9783170819282532,0.23870489516646418,0.18329580812833535,1
228.0,Fail,79,0.4926530122756958,0.2859487285831858,0.19282804559538136,1
229.0,Pass,66,0.67485511302948,0.23455055332379748,0.2612096938147037,1
230.0,Fail,47,0.7159668803215027,0.20705681973842954,0.1517761785013484,1
231.0,Fail,65,0.6581427454948425,0.2380732816884381,0.31020104559058115,1
232.0,Fail,14,0.7856507301330566,0.2112894568481627,0.22088069305480496,1
233.0,Fail,35,0.3989523649215698,0.2523801705322871,0.23696807767827222,1
234.0,Fail,49,0.9294470548629761,0.25195562191860776,0.1663752598373779,1
235.0,Pass,81,0.9986374974250793,0.2235917298745689,0.17386208425682725,1
236.0,Fail,44,0.46403852105140686,0.23458530156219587,0.18086168058583407,1
237.0,Pass,54,0.9695949554443359,0.2013921306301364,0.1591829537068291,1
238.0,Pass,8,0.87347012758255,0.22541109624100036,0.2376142072277464,1
239.0,Pass,6,0.9927237629890442,0.15318804193564894,0.10196130431586325,1
240.0,Pass,40,0.9343948364257812,0.23718815131997495,0.2324446476688493,1
241.0,Pass,17,0.9527363181114197,0.23512482103539917,0.1892249863286205,1
242.0,Fail,17,0.9124733805656433,0.2179351691725249,0.44924373045423216,1
243.0,Pass,74,0.5417806506156921,0.26807123478256206,0.27458124046629884,1
244.0,Pass,8,0.9967094659805298,0.17225323275934307,0.17436509146271462,1
245.0,Fail,37,0.6746779084205627,0.22716032367928202,0.23527947981449204,1
246.0,Fail,14,0.7042593359947205,0.24930148778325678,0.24862030861517936,1
247.0,Pass,94,0.9902031421661377,0.23303263630527232,0.20624439744011036,1
248.0,Pass,28,0.9999403953552246,0.19201217327996778,0.1554233514039347,1
249.0,Fail,82,0.924592137336731,0.22693552157105834,0.2142570284296451,1
250.0,Pass,96,0.9966062307357788,0.202891933313773,0.15229649082484897,1
251.0,Fail,38,0.9164201021194458,0.21912445835764405,0.2014678265091071,1
252.0,Pass,9,0.9998018145561218,0.19316949352710708,0.17034787564135756,1
253.0,Pass,95,0.999103844165802,0.20863002947231615,0.17097140890646034,1
254.0,Fail,30,0.9899958372116089,0.2116728746089147,0.20887836175582863,1
255.0,Fail,89,0.37287643551826477,0.25036974471999957,0.3020362691493371,1
256.0,Pass,67,0.9516944289207458,0.23861274529630638,0.18131994114841565,1
257.0,Pass,82,0.3020056486129761,0.22115938111934913,0.281832456411222,1
258.0,Pass,3,0.7555166482925415,0.21098458574848486,0.17469257672213978,1
259.0,Fail,59,0.7692054510116577,0.22450831242666278,0.24821858947992992,1
260.0,Pass,20,0.9887491464614868,0.20783143450783867,0.2583090459196087,1
261.0,Fail,21,0.5780747532844543,0.22459975001379873,0.29203508639660125,1
262.0,Pass,93,0.9978392720222473,0.21370693145792657,0.1832742726810257,1
263.0,Pass,20,0.9998041987419128,0.2002000621445987,0.18956581132570172,1
264.0,Pass,34,0.9705797433853149,0.24531597098309804,0.25464831547286604,1
265.0,Fail,80,0.6951092481613159,0.19888062069515694,0.21986130278518468,1
266.0,Pass,77,0.8687720894813538,0.24214343447119102,0.211426679020009,1
267.0,Pass,42,0.9992485642433167,0.19255898317939454,0.20082976828464916,1
268.0,Fail,87,0.48196807503700256,0.20782260778490147,0.2599907786831612,1
269.0,Fail,70,0.4643964171409607,0.2487204882987821,0.2471479484366521,1
270.0,Pass,25,0.41577908396720886,0.265463524740634,0.25287942936726404,1
271.0,Pass,67,0.6151248216629028,0.22587758575496525,0.2172763841049833,1
272.0,Fail,5,0.3414597511291504,0.2439743090966419,0.3016655346070095,1
273.0,Pass,21,1,0.15596033125462144,0.18399835409533372,1
274.0,Pass,99,0.6874182820320129,0.22186089609785103,0.23071240135892945,1
275.0,Pass,79,0.9999063014984131,0.14977073145823944,0.14862138820277682,1
276.0,Pass,0,0.90687495470047,0.17269751580262732,0.19993008228833475,1
277.0,Pass,19,0.9999991655349731,0.23438672822877613,0.21174668655180906,1
278.0,Pass,91,0.7995810508728027,0.24340509719786182,0.3106438068465417,1
279.0,Fail,96,0.9163439273834229,0.22143486705279294,0.17966391893467915,1
280.0,Pass,21,0.9985822439193726,0.2261824847873106,0.1786225317127479,1
281.0,Fail,19,0.48650357127189636,0.24953137363696962,0.17368697465512217,1
282.0,Pass,5,0.999997615814209,0.20927605620678397,0.19750813512464005,1
283.0,Fail,4,0.5171802043914795,0.23836434008402593,0.2189064753282245,1
284.0,Pass,44,0.9809990525245667,0.19932194287568375,0.16831399092886867,1
285.0,Pass,59,0.8497761487960815,0.2552806428625219,0.24710794125139102,1
286.0,Pass,2,0.9430657029151917,0.23087249139506244,0.29217598845347026,1
287.0,Fail,47,0.6047807335853577,0.28013795162374827,0.2768395826640254,1
288.0,Fail,50,0.7279030680656433,0.27349997664828996,0.24991113875518856,1
289.0,Fail,38,0.3032873868942261,0.24481645108978742,0.3871728727903342,1
290.0,Fail,11,0.3841545581817627,0.23758091255801334,0.2708379508911979,1
291.0,Pass,71,0.9962267875671387,0.2709740534568687,0.2637254060261316,1
292.0,Pass,5,0.7506157755851746,0.2039926480101773,0.19876739580576264,1
293.0,Pass,31,0.8888207674026489,0.23913399680494976,0.21921658832790203,1
294.0,Pass,10,0.985749363899231,0.22101579324194806,0.28050835719040135,1
295.0,Fail,21,0.5312621593475342,0.24157506055243663,0.2992389681447597,1
296.0,Pass,90,0.7255345582962036,0.2837595336987522,0.2675044406922722,1
297.0,Fail,34,0.9727752804756165,0.20782196533354844,0.22218741168329836,1
298.0,Pass,47,0.5799039006233215,0.2486976952420835,0.26794694526072527,1
299.0,Fail,18,0.9913743138313293,0.20828025660959537,0.20116326615411106,1
300.0,Pass,41,0.8133909106254578,0.1990434262478137,0.2655252337738543,1
301.0,Pass,30,0.9981397390365601,0.22273905726576726,0.16008291303937872,1
302.0,Pass,41,0.9999939203262329,0.16556898732013317,0.1685742406844406,1
303.0,Pass,87,0.9995729327201843,0.19556441250784629,0.21036831635710784,1
304.0,Pass,74,0.9999957084655762,0.12723222515875252,0.10369856723286575,1
305.0,Fail,78,0.746355414390564,0.2343084189953759,0.286751595698598,1
306.0,Fail,45,0.6262550354003906,0.2274994541956766,0.2529403991447202,1
307.0,Fail,85,0.8368858098983765,0.28373098651254386,0.3439988464993361,1
308.0,Pass,84,0.9999934434890747,0.1646040533205573,0.18584602056141297,1
309.0,Pass,16,0.6795510649681091,0.209806693091715,0.2626370483543973,1
310.0,Pass,23,0.6797568798065186,0.2466189181923676,0.22473051708547587,1
311.0,Pass,91,0.9241376519203186,0.24537714352497303,0.18948043562639516,1
312.0,Pass,42,0.9952410459518433,0.23116727880176452,0.14244300721808334,1
313.0,Pass,9,0.9643152356147766,0.22546914032411278,0.1499215883194165,1
314.0,Pass,49,0.9999992847442627,0.21649845241848856,0.1661144425772364,1
315.0,Fail,96,0.7969869375228882,0.2785979957305476,0.3174831389399596,1
316.0,Pass,56,0.9572781324386597,0.21931642561519465,0.25289255563802016,1
317.0,Pass,0,0.9977635145187378,0.23645218139608365,0.17098231849242063,1
318.0,Pass,61,0.9571487903594971,0.19433677177021827,0.1869593617340467,1
319.0,Fail,25,0.9751811623573303,0.22101786025934475,0.2339259124508024,1
320.0,Pass,91,0.8035854697227478,0.2457072238570902,0.2883426385103649,1
321.0,Pass,22,0.49699848890304565,0.2278317412085281,0.3234317047419949,1
322.0,Fail,80,0.6481227874755859,0.3172205230470205,0.42436309814993256,1
323.0,Pass,69,0.9682714343070984,0.20719077084553525,0.13815352571771766,1
324.0,Pass,65,0.7721511125564575,0.2393683518854662,0.20250212506693566,1
325.0,Pass,72,0.4532570540904999,0.2605271240726634,0.20519099837632826,1
326.0,Pass,21,0.6792223453521729,0.23948187024627896,0.26411736243037365,1
327.0,Pass,8,0.7494906783103943,0.22995805965836782,0.21587661366209454,1
328.0,Pass,28,0.9745547771453857,0.22063831117304467,0.22138755656097342,1
329.0,Pass,47,0.73917555809021,0.2049355012360764,0.14324924874995892,1
330.0,Pass,20,0.9999971389770508,0.1467287382680003,0.11363320964480161,1
331.0,Pass,45,0.9997970461845398,0.11586559174685762,0.11488272245073616,1
332.0,Pass,1,0.9999809265136719,0.19774226672926562,0.20068956377837643,1
333.0,Pass,71,0.9996920824050903,0.19413360351299103,0.18905787756455983,1
334.0,Pass,87,0.9523370862007141,0.1960294774557675,0.16722080230853087,1
335.0,Pass,19,0.9782440662384033,0.19162171648700002,0.1885533557179927,1
336.0,Pass,81,0.8886457681655884,0.263281787878429,0.2924770474770878,1
337.0,Fail,31,0.27072179317474365,0.230107904453294,0.4196510870401541,1
338.0,Fail,10,0.3915698230266571,0.23578780289905335,0.3384739204384489,1
339.0,Fail,87,0.3947802484035492,0.23453382165595132,0.23790127175409093,1
340.0,Fail,73,0.4974837601184845,0.2553716754259788,0.16257983861795233,1
341.0,Fail,99,0.41273123025894165,0.26745448148365814,0.24950497953549822,1
342.0,Fail,70,0.7780267596244812,0.23608461542415085,0.1792724480408625,1
343.0,Pass,75,0.9999997615814209,0.17969534733378217,0.16877203039379518,1
344.0,Pass,5,0.9997684359550476,0.2507458580881944,0.27842851169635063,1
345.0,Pass,46,0.9793326258659363,0.23439563874971592,0.22902135209520225,1
346.0,Pass,76,0.9999388456344604,0.20626413253313317,0.2011324715984243,1
347.0,Pass,90,0.999019980430603,0.251179345155481,0.20197220140085725,1
348.0,Pass,37,0.9424523115158081,0.24043616189952866,0.24813415595724897,1
349.0,Pass,12,0.8148253560066223,0.21682709421822832,0.2113141000243266,1
350.0,Pass,48,0.9999842643737793,0.16920629548695243,0.1457315602781898,1
351.0,Pass,43,0.8485479950904846,0.24109383655635347,0.3069289728140837,1
352.0,Fail,10,0.8429802060127258,0.21467030122812117,0.1948565861431074,1
353.0,Pass,83,0.7953591346740723,0.22984954124504167,0.25244779025339026,1
354.0,Pass,17,0.9697976112365723,0.189670088939848,0.18400598839114768,1
355.0,Fail,65,0.3363896310329437,0.28664578830121784,0.26830518895209265,1
356.0,Pass,0,0.9354895949363708,0.23980270486544608,0.2995751975338493,1
357.0,Fail,89,0.7507593631744385,0.23355296603588743,0.2783816797702753,1
358.0,Pass,45,0.8126477003097534,0.25315410095134194,0.20172428511397422,1
